10           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00790637    0.130479    0.477743     1.11914      1.7669     2.30402     2.70776     2.96623     2.80717     2.54459      2.2319     2.00893     1.69183     1.47063     1.25372     1.06961     1.01376    0.846195    0.812947    0.730831    0.748378    0.678862    0.692229    0.578477    0.567892    0.556819    0.524654    0.539081    0.589547    0.564915    0.592336    0.622903    0.652341    0.708292    0.839178    0.898492    0.932212     1.01283     1.04258     1.08894     1.12807      1.1932     1.23151     1.26529     1.28806     1.30206     1.31005     1.28801     1.32281     1.31622     1.26387     1.18747     1.10479     1.07574    0.981318     0.99236    0.968455    0.929802    0.927622    0.933144    0.915605    0.911417    0.893067    0.886513
20           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0181068    0.259484    0.932988     2.27885     3.70755     4.91793     5.55147     5.90541     5.61714     4.99449     4.32137     3.81773     3.38811     2.90522     2.46979     2.19414     1.95329     1.72448     1.55462     1.41311     1.43681     1.29998     1.28139     1.18308     1.18116     1.18378     1.13926     1.12241     1.17762     1.14066     1.21475     1.26476     1.36556     1.49717     1.65623     1.74877     1.91805     2.01441     2.08775     2.17833     2.30001     2.40581     2.49351     2.57622     2.54931     2.58546     2.66042     2.63025     2.60748     2.52999      2.4239     2.32448     2.18498     2.13209     1.97804     1.97087     1.93158     1.87612     1.86533     1.81468     1.82476      1.8243     1.82315      1.7765
30           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00177554   0.0334689    0.386005     1.44674     3.43654     5.67958     7.66097     8.40155     8.81515     8.23645      7.4073     6.44549     5.62934     4.92574     4.26369     3.65597     3.28982     2.93512     2.55439     2.34336     2.12583     2.11757     1.93457     1.92028     1.81113     1.81846     1.84342      1.7654     1.74269     1.77377     1.77499      1.8841     1.97477     2.11271     2.27492     2.46742     2.64555     2.84614      3.0417     3.13655     3.27671     3.42165     3.52334     3.71041     3.81598     3.80075     3.84785     3.91244     3.90804     3.87585     3.74067     3.62705     3.45161     3.26835     3.22659     3.06126     2.99921     2.94138     2.84539     2.79303     2.71338     2.72185     2.72245     2.69088     2.64276
40           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00177554    0.042932    0.490055     1.98314     4.62165     7.76015     10.3462     11.3261     11.7885     10.8114     9.80274     8.48909     7.40747     6.43165     5.60435     4.84437     4.34407     3.86587     3.42522     3.11271     2.86248      2.8675     2.59879      2.5478     2.42053     2.46665     2.46089     2.37264     2.38492     2.40732     2.43895      2.5432     2.69324      2.8138     3.03814     3.31751     3.55781       3.752     4.02771     4.19991     4.38215     4.52557     4.65619     4.91587     5.04636     5.06202     5.12294     5.18576     5.21698     5.15998      4.9405     4.82102     4.59048     4.36384     4.36134      4.1709     4.05788     3.95231     3.79223     3.71108      3.6426       3.599     3.56486     3.52997     3.48184
50           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00320464    0.064357    0.620806     2.56188     5.93171     9.81633     13.0793     14.3137     14.7347     13.5123     12.1182      10.566     9.15776     7.95983     6.90645     6.01238     5.31857     4.80116     4.28381     3.90112      3.6008     3.50663     3.25597     3.12203     2.98169      3.0209     3.06009     2.98704     3.02195     3.08817     3.07781     3.22096     3.39027     3.55846     3.84205     4.17909     4.45823     4.75505     5.04698     5.29588     5.53774     5.72945     5.86591     6.12361     6.30769      6.3532     6.41342     6.44649     6.48706     6.37627     6.09276     5.95531     5.67248      5.4767     5.46365     5.18311     5.02194     4.94701     4.71423     4.59276     4.53876     4.48255     4.39725     4.37691     4.35351
60           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00320464   0.0697645    0.723575     3.08075     7.26849     11.9007     15.7914     17.2225     17.6833     16.1934     14.4751     12.4934     10.8958     9.45699      8.3135     7.19072     6.38869      5.7041     5.12028     4.64746     4.34928     4.20555     3.89895     3.71617     3.58015     3.61359      3.7048     3.64353     3.65215     3.70514     3.71712      3.9643       4.149     4.31613     4.62888     4.99967     5.33588     5.71122     6.07036     6.37013     6.61657     6.85269     7.00877     7.27072     7.53658     7.60905     7.67474     7.71362     7.78344     7.66307     7.36935     7.13903     6.83843     6.63311     6.55683     6.22446     6.03082     5.91356     5.65307     5.51487     5.42701     5.34581      5.2423     5.22813     5.21161
70           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00567307   0.0842663    0.866279     3.62819     8.53164     14.0026     18.4187     20.2711     20.5416     18.9253     16.8943     14.5614     12.7002     11.0728     9.54245     8.24554     7.31528     6.56361     5.92702     5.38705     5.07364     4.93007     4.54437     4.32283     4.13302     4.20682     4.30593     4.28466     4.32152     4.41164     4.42143     4.68073     4.88322     5.05966     5.38742     5.85695     6.23271     6.62704     7.10494     7.48514     7.75508     8.00924     8.16974     8.48804     8.75281     8.82679     8.90709     8.99303     9.07994     8.98873     8.63355     8.32084     7.93844     7.73029     7.62651     7.22258     7.01444      6.8868     6.56519     6.40332     6.31947     6.20568     6.11854     6.09337     6.07063
80           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00567307    0.104626    0.983369     4.12424     9.84551     16.1312     21.2215     23.2926     23.5685     21.5279     19.1687     16.5869      14.425     12.4881     10.8255     9.33566     8.32588     7.44238     6.73257     6.24048      5.7976     5.62954     5.21204     4.94965     4.72739     4.77651     4.95235     4.86646     4.94366     4.98983     5.05993     5.37748     5.61452     5.88704     6.25285     6.80369     7.19378     7.57664     8.10761     8.59014     8.88143     9.12233     9.38955     9.67814     9.94111     10.0456      10.198     10.2787     10.3556      10.234     9.84337     9.48594     9.07596     8.78164     8.67514     8.20424      7.9758     7.82585     7.50021     7.32545     7.18511     7.07445     6.97885     6.96182     6.93801
90           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00614944    0.121135     1.11893     4.65342     11.1208     18.2785     24.0499     26.2765     26.4127     24.0637     21.3954     18.6822     16.1915     14.0111     12.1807     10.5384     9.36497     8.36698     7.56442     7.02375     6.55499     6.37196     5.85011     5.54831     5.31482     5.38031     5.55279     5.46627     5.56736     5.56757     5.66872     6.05526      6.3264     6.63144     7.06021     7.67179     8.11799     8.55525     9.17866     9.69285     9.97872      10.277     10.5287     10.9185     11.2413      11.334     11.4396     11.5085     11.6117       11.48     11.0989     10.6919     10.2256       9.854      9.7251     9.24366     8.98658     8.79696     8.41076     8.24245      8.0702     7.91225     7.80289     7.79023     7.76495
100           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00614944    0.141782     1.24592     5.14718     12.4015     20.3269     26.8093     29.2857     29.3214     26.7518     23.6656     20.5684     17.8881     15.5006     13.5294     11.7869     10.5121     9.29809     8.45264     7.76158     7.27117     7.02596     6.52369      6.1812     5.91522     5.97367      6.1912     6.08631     6.16815     6.18161     6.31959      6.7284     7.03408     7.37532     7.82187     8.49854     9.04989     9.54616     10.2219     10.8032     11.1146     11.4459     11.7744     12.1574     12.4547     12.5487     12.6553     12.7565     12.8497     12.7009     12.2987     11.8444     11.3668     10.9741     10.8564     10.2869     9.98682     9.76856     9.38354     9.17011     8.93825     8.78657     8.67162     8.61966     8.60437
