                             1                        -0.676                             0
                             2                       -0.5184                          -nan
                             3                       -0.6016                          -nan
                             4                       -0.6784                          -nan
                             5                       -0.6744                          -nan
                             6                         -0.52                          -nan
                             7                       -0.4424                          -nan
                             8                        -0.608                          -nan
                             9                       -0.5288                          -nan
                            10                       -0.6016                          -nan
                            11                       -0.6824                          -nan
                            12                       -0.6848                          -nan
                            13                       -0.6016                          -nan
                            14                       -0.4448                          -nan
                            15                       -0.6864                          -nan
                            16                       -0.6032                          -nan
                            17                       -0.5232                          -nan
                            18                       -0.3584                          -nan
                            19                       -0.4352                          -nan
                            20                       -0.6736                          -nan
                            21                       -0.4312                          -nan
                            22                       -0.6704                          -nan
                            23                       -0.5912                          -nan
                            24                       -0.6744                          -nan
                            25                       -0.6808                          -nan
                            26                       -0.5968                          -nan
                            27                         -0.36                          -nan
                            28                        -0.444                          -nan
                            29                       -0.6064                          -nan
                            30                       -0.6888                          -nan
                            31                       -0.6072                          -nan
                            32                        -0.764                          -nan
                            33                       -0.5192                          -nan
                            34                       -0.6784                          -nan
                            35                       -0.5976                          -nan
                            36                        -0.364                          -nan
                            37                       -0.5992                          -nan
                            38                       -0.6008                          -nan
                            39                       -0.5968                          -nan
                            40                       -0.4376                          -nan
                            41                       -0.4376                          -nan
                            42                       -0.2784                          -nan
                            43                       -0.5192                          -nan
                            44                       -0.6808                          -nan
                            45                       -0.6776                          -nan
                            46                       -0.5208                          -nan
                            47                         -0.52                          -nan
                            48                       -0.5976                          -nan
                            49                       -0.4376                          -nan
                            50                       -0.3584                          -nan
                            51                       -0.5176                          -nan
                            52                       -0.6904                          -nan
                            53                       -0.6952                          -nan
                            54                       -0.5328                          -nan
                            55                       -0.4504                          -nan
                            56                       -0.4464                          -nan
                            57                       -0.6056                          -nan
                            58                       -0.4424                          -nan
                            59                       -0.2824                          -nan
                            60                       -0.6016                          -nan
                            61                       -0.5216                          -nan
                            62                       -0.5984                          -nan
                            63                       -0.6776                          -nan
                            64                       -0.5936                          -nan
                            65                        -0.676                          -nan
