0        1.65556              0
1        1.64317     0.00876452
2        1.61887      0.0206772
3        1.57896      0.0378859
4        1.60056      0.0359419
5        1.57013      0.0408497
6        1.59412      0.0414618
7          1.591      0.0363957
8        1.59723      0.0328799
9        1.60785      0.0312593
10        1.58456      0.0360621
11        1.58503      0.0330601
12        1.57869      0.0311193
13        1.58075      0.0289645
14        1.57478      0.0276409
15        1.59156      0.0305837
16         1.5868      0.0291524
17         1.5724      0.0308853
18         1.5723      0.0292599
19        1.56944       0.027936
20        1.56845      0.0266233
21        1.57559      0.0263536
22        1.57321      0.0253155
23        1.57118      0.0243415
24         1.5682      0.0235501
25         1.5686      0.0226477
26        1.56516       0.022069
27         1.5613      0.0216158
28        1.56292       0.020931
29        1.55755      0.0209092
30         1.5564      0.0202666
31        1.55757      0.0196671
32        1.54918      0.0207824
33        1.54456      0.0206786
34        1.54077      0.0204323
35        1.54085      0.0198649
36        1.53773      0.0195725
37         1.5378      0.0190575
38        1.54013       0.018711
39        1.53865      0.0183015
40        1.54075      0.0179757
41        1.53844      0.0176957
42        1.53846      0.0172842
43        1.53532      0.0171729
44         1.5346      0.0168064
45        1.53237      0.0165878
46        1.53489      0.0164247
47         1.5322       0.016302
48        1.52524      0.0173886
49        1.52644      0.0170817
50        1.52686      0.0167519
51        1.52517      0.0165142
52        1.52421      0.0162304
53        1.52352      0.0159445
54        1.52378      0.0156566
55        1.52465      0.0154013
56        1.52699      0.0153082
57        1.52291      0.0155805
58        1.51952      0.0156802
59        1.52069      0.0154623
60        1.51873      0.0153321
61        1.51844      0.0150875
62        1.51823      0.0148495
63        1.51671      0.0146946
64          1.517      0.0144712
65         1.5192      0.0144192
66        1.51597       0.014561
67        1.51436      0.0144364
68        1.51367      0.0142436
69        1.51269      0.0140739
70        1.51409       0.013946
71        1.51164       0.013966
72        1.50893      0.0140365
73        1.51083      0.0139759
74        1.50981      0.0138273
75        1.51062      0.0136691
76        1.51314      0.0137219
77        1.51279      0.0135504
78        1.51222       0.013391
79         1.5111      0.0132698
80        1.51245      0.0131738
81        1.51102      0.0130897
82        1.50976       0.012993
83        1.50796      0.0129617
84        1.50864      0.0128267
85        1.50807      0.0126899
86        1.50644      0.0126493
87        1.50496      0.0125917
88        1.50481      0.0124511
89        1.50324      0.0124122
90        1.50458       0.012348
91         1.5052      0.0122298
92        1.50252        0.01239
93        1.50051      0.0124203
94        1.49899      0.0123815
95        1.49961       0.012268
96        1.49983      0.0121435
97        1.50105      0.0120809
98        1.49923      0.0120956
99        1.49982      0.0119891
