        5.19734        4.36835        4.18022    1.18774e-07
        5.19734        4.36835        4.18022    1.18774e-07
        5.19734        4.36835        4.18022    1.18774e-07
        5.20589        4.57168        4.21565    9.02981e-08
        5.15958         3.9893         3.4279    3.98386e-07
        6.07069        4.41799        2.08807    1.70226e-07
        5.24076        4.67972        3.07082     2.1869e-07
        5.24076        4.67972        3.07082     2.1869e-07
        5.55798        6.93656         3.8054    3.99649e-09
         5.9628        7.90203        1.93093    1.73577e-09
        5.37146        7.25496        1.95004    9.51416e-09
        5.48585        7.19776         2.3098    7.71418e-09
        5.77664        6.34446        2.59971    1.63179e-08
        6.87965        5.96902        1.30238    1.01923e-08
        6.98893        5.10033       0.833333    2.81918e-08
        6.98893        5.10033       0.833333    2.81918e-08
        6.98893        5.10033       0.833333    2.81918e-08
        5.48255        4.80782       0.518529    4.46935e-07
        4.43294        6.11822       0.771542     2.5314e-07
        4.43294        6.11822       0.771542     2.5314e-07
        4.21437        4.73985        2.39588    1.29132e-06
        4.21437        4.73985        2.39588    1.29132e-06
        4.18601        4.93026        2.30268     1.0886e-06
        4.18601        4.93026        2.30268     1.0886e-06
        4.19654        3.64966        3.01455    3.20102e-06
        4.64713        3.36711        1.67865    6.40488e-06
        3.65279        2.56899        1.67359    7.20593e-05
        3.28962        1.80794        1.81871    0.000238258
        3.28962        1.80794        1.81871    0.000238258
        2.98945        2.28015       0.374071    0.000522605
        2.54726        1.64031     -0.0299507     0.00233507
          2.744        1.54648      0.0258898      0.0018367
        2.93828       0.605012      -0.746711     0.00206439
        2.69874        2.29564       -1.29908    0.000527484
        2.69874        2.29564       -1.29908    0.000527484
        2.69874        2.29564       -1.29908    0.000527484
        2.65313       0.249819        -1.0692     0.00320601
        2.65313       0.249819        -1.0692     0.00320601
        2.65313       0.249819        -1.0692     0.00320601
         2.7247      -0.640776       -1.32809     0.00203705
         2.7247      -0.640776       -1.32809     0.00203705
        1.75573      -0.258725       -1.22109      0.0134548
         1.1801      -0.884148      -0.894619      0.0317629
        1.36126    -0.00367377       -1.32565       0.022366
        2.10307      -0.996831       -2.69386    0.000808796
        1.39229       -1.20661       -1.66434     0.00697349
        1.39229       -1.20661       -1.66434     0.00697349
        1.39229       -1.20661       -1.66434     0.00697349
       0.801576      -0.673994       -2.84645     0.00232047
        1.58054       -1.49611       -2.41839     0.00149304
        2.80317       -1.07071       -2.47682    0.000417293
         1.3527       -1.13578       -2.64739     0.00172065
        2.61641      -0.993466       -1.78664     0.00130614
       0.846411     -0.0559268       -2.03008       0.012273
        1.33957      -0.271834       -1.00645      0.0335449
        1.33957      -0.271834       -1.00645      0.0335449
        1.33957      -0.271834       -1.00645      0.0335449
        1.33957      -0.271834       -1.00645      0.0335449
        1.33957      -0.271834       -1.00645      0.0335449
        1.48356      -0.110083       -1.30663      0.0190636
        1.48356      -0.110083       -1.30663      0.0190636
        1.83379       0.495715      -0.279776      0.0214892
        1.54323      0.0915191      -0.982511      0.0256433
        1.54323      0.0915191      -0.982511      0.0256433
       -1.21273        0.56669       0.396427      0.0612898
        -1.6419        1.23125        0.15691      0.0163012
        -1.6419        1.23125        0.15691      0.0163012
       -1.61064        1.27584       -0.77628       0.012364
      -0.336174        1.16964       -1.36944      0.0256267
      -0.336174        1.16964       -1.36944      0.0256267
      -0.336174        1.16964       -1.36944      0.0256267
      -0.336174        1.16964       -1.36944      0.0256267
       -1.23335      0.0415996       -1.22456       0.030899
       -1.23335      0.0415996       -1.22456       0.030899
      -0.751114      -0.408649       -1.55642      0.0286763
      -0.751114      -0.408649       -1.55642      0.0286763
      -0.751114      -0.408649       -1.55642      0.0286763
      -0.751114      -0.408649       -1.55642      0.0286763
      -0.751114      -0.408649       -1.55642      0.0286763
       -0.67772       -1.05526       -1.71766      0.0142134
      -0.471436       -0.66006       -2.73226     0.00334516
      -0.101486      -0.410169       -2.75801     0.00377112
      -0.264577      0.0889536       -1.74826      0.0289899
      -0.264577      0.0889536       -1.74826      0.0289899
      -0.633184      -0.557602       -2.53803     0.00475207
      -0.633184      -0.557602       -2.53803     0.00475207
       0.266643       0.754571       -2.15974     0.00998675
       0.201314       0.260516       -2.52732      0.0061129
      -0.213736      -0.772311       -2.68773     0.00366369
      -0.213736      -0.772311       -2.68773     0.00366369
      -0.213736      -0.772311       -2.68773     0.00366369
       0.297515       -1.60559       -2.13475     0.00462931
       0.297515       -1.60559       -2.13475     0.00462931
       0.265464       -1.92712       -1.45349     0.00777603
       0.265464       -1.92712       -1.45349     0.00777603
       0.215392       -2.99531      -0.654862     0.00213941
       0.215392       -2.99531      -0.654862     0.00213941
       0.215392       -2.99531      -0.654862     0.00213941
       0.215392       -2.99531      -0.654862     0.00213941
       0.215392       -2.99531      -0.654862     0.00213941
        1.33142       -2.87008       0.806029     0.00145923
        1.29398         -2.487        1.44326     0.00182466
