        1.19734        0.36835       0.180217      0.0795605
        1.19734        0.36835       0.180217      0.0795605
        1.19734        0.36835       0.180217      0.0795605
        1.20589       0.571682       0.215651       0.066957
        1.15958      -0.010701      -0.572102      0.0753092
        2.07069        0.41799       -1.91193     0.00335136
        1.24076       0.679716       -0.92918      0.0338713
        1.24076       0.679716       -0.92918      0.0338713
        1.55798        2.93656      -0.194599     0.00128128
        1.55798        2.93656      -0.194599     0.00128128
       0.966647        2.28949      -0.175487     0.00685514
        1.08104        2.23229        0.18427     0.00691389
        1.10928        2.22062       0.528896     0.00624494
        1.10928        2.22062       0.528896     0.00624494
        1.21856        1.35193      0.0598464      0.0261978
        1.21856        1.35193      0.0598464      0.0261978
        1.21856        1.35193      0.0598464      0.0261978
      -0.287813        1.05941      -0.254958       0.104972
      -0.287813        1.05941      -0.254958       0.104972
      -0.287813        1.05941      -0.254958       0.104972
      -0.506391      -0.318953        1.36938      0.0503433
      -0.545865       -1.08424       0.463396      0.0743723
      -0.574223      -0.893829       0.370194       0.105392
      -0.574223      -0.893829       0.370194       0.105392
      -0.574223      -0.893829       0.370194       0.105392
      -0.574223      -0.893829       0.370194       0.105392
      -0.625404       0.259808      0.0342896       0.257643
      -0.625404       0.259808      0.0342896       0.257643
       0.225378       0.877902     0.00410524       0.163203
       0.697598      -0.566735      -0.438093       0.135368
    -0.00997295      0.0351768       0.069492       0.854663
    -0.00997295      0.0351768       0.069492       0.854663
      -0.903285        1.06348       0.923049       0.035225
       -1.45565        1.33916        1.15726      0.0102217
      -0.882579       0.673572        1.65164      0.0186812
      -0.882579       0.673572        1.65164      0.0186812
      -0.882579       0.673572        1.65164      0.0186812
      -0.882579       0.673572        1.65164      0.0186812
       -1.09895     -0.0550143       0.303932       0.101971
      -0.726672      -0.455904       0.166599       0.174166
      -0.726672      -0.455904       0.166599       0.174166
      -0.344621      -0.348909       -0.40904       0.278815
      -0.344621      -0.348909       -0.40904       0.278815
      -0.344621      -0.348909       -0.40904       0.278815
     -0.0170126       0.656197       -1.11982      0.0745669
     -0.0170126       0.656197       -1.11982      0.0745669
      -0.869464        1.04018      -0.781903      0.0437151
      -0.869464        1.04018      -0.781903      0.0437151
      -0.869464        1.04018      -0.781903      0.0437151
      -0.869464        1.04018      -0.781903      0.0437151
      -0.927891        1.54867      0.0821647      0.0269309
      -0.927891        1.54867      0.0821647      0.0269309
      -0.852508      -0.221328         1.0197      0.0675527
       -1.09595       0.271835       0.803796      0.0625323
       0.861067      -0.470926       0.544933       0.105913
       0.861067      -0.470926       0.544933       0.105913
       0.861067      -0.470926       0.544933       0.105913
       0.861067      -0.470926       0.544933       0.105913
      0.0327211       -0.32694       0.706684       0.210416
      0.0327211       -0.32694       0.706684       0.210416
      0.0327211       -0.32694       0.706684       0.210416
        1.05957      -0.617501       0.302488      0.0799571
        1.05957      -0.617501       0.302488      0.0799571
        2.01618      -0.728521         0.5513      0.0119498
        1.58702     -0.0639656       0.311783      0.0392725
        1.58702     -0.0639656       0.311783      0.0392725
       0.488751       0.490718       -1.06838      0.0783587
       0.488751       0.490718       -1.06838      0.0783587
       0.488751       0.490718       -1.06838      0.0783587
       0.195268       0.838625      -0.349428       0.155904
       0.850933      -0.944137      -0.984452      0.0401411
       0.751084       -1.84132       -2.11249     0.00302005
       0.751084       -1.84132       -2.11249     0.00302005
       0.751084       -1.84132       -2.11249     0.00302005
         0.9056       -2.05395       -1.93194     0.00267651
         0.9056       -2.05395       -1.93194     0.00267651
        1.44336       -1.41988       -1.71037     0.00498738
        1.44336       -1.41988       -1.71037     0.00498738
         1.7446       -1.34649       -2.35698     0.00157494
        2.15643        -1.1402       -1.96178     0.00191004
        1.14183      -0.803743       -1.85369     0.00964292
         1.6408       0.112342       -1.03406       0.020539
       0.368724       0.318471      0.0281199       0.376794
       0.368724       0.318471      0.0281199       0.376794
       0.368724       0.318471      0.0281199       0.376794
       0.368724       0.318471      0.0281199       0.376794
       0.368724       0.318471      0.0281199       0.376794
     0.00114167       0.435601      -0.572983        0.23704
      -0.159261       -0.51776      -0.181625       0.318964
      -0.303466      -0.967602       0.392497       0.113635
      -0.303466      -0.967602       0.392497       0.113635
      -0.392284       -1.06849       0.257418      0.0969133
       -1.53024     -0.0697401      0.0329319      0.0466833
      -0.848979       0.558076       0.135713       0.128734
      -0.848979       0.558076       0.135713       0.128734
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
      -0.050351       0.948555       0.455123       0.121652
       0.230228       0.313985       0.415939       0.319989
       0.230228       0.313985       0.415939       0.319989
       0.230228       0.313985       0.415939       0.319989
       0.230228       0.313985       0.415939       0.319989
      -0.115127       0.350096       0.666093       0.218166
      -0.115127       0.350096       0.666093       0.218166
       0.964119     -0.0379196      0.0562227       0.144713
       0.964119     -0.0379196      0.0562227       0.144713
       0.438042       0.534949       0.917826       0.100437
       0.438042       0.534949       0.917826       0.100437
       0.374277       0.405281      -0.225692       0.303585
       0.374277       0.405281      -0.225692       0.303585
       0.158895       0.220641       0.593677       0.270913
       0.158895       0.220641       0.593677       0.270913
       0.669768       0.440769       0.152324       0.195487
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
        0.15577       0.174477      -0.129252       0.585984
       0.476157      -0.228223       0.643995       0.189081
       0.574819       0.658312       0.104855       0.171969
       0.574819       0.658312       0.104855       0.171969
       0.375553      -0.187043       0.798438       0.164653
      -0.226214       -0.23194       0.939204       0.137102
      -0.226214       -0.23194       0.939204       0.137102
      -0.226214       -0.23194       0.939204       0.137102
       -0.83828      -0.501668       0.551226       0.106095
        1.00572     -0.0312883       0.932179      0.0643584
        1.72215       0.162504       0.827409      0.0216014
        1.72215       0.162504       0.827409      0.0216014
        1.72215       0.162504       0.827409      0.0216014
        1.72215       0.162504       0.827409      0.0216014
       -0.28092       0.423371        1.14903      0.0810486
       -0.28092       0.423371        1.14903      0.0810486
       -0.28092       0.423371        1.14903      0.0810486
       -0.28092       0.423371        1.14903      0.0810486
       0.364439       0.106618        1.83687      0.0234845
       0.364439       0.106618        1.83687      0.0234845
       0.364439       0.106618        1.83687      0.0234845
       0.364439       0.106618        1.83687      0.0234845
      -0.469656      -0.215937        1.17389      0.0768947
      -0.469656      -0.215937        1.17389      0.0768947
      -0.470181       0.657947       0.767566       0.107538
      -0.470181       0.657947       0.767566       0.107538
      -0.470181       0.657947       0.767566       0.107538
      -0.985442       0.714988       0.195481      0.0849083
      -0.984665        1.17581      -0.237794       0.044871
      -0.984665        1.17581      -0.237794       0.044871
      -0.984665        1.17581      -0.237794       0.044871
       0.223565        1.68593       0.797658      0.0233556
       0.223565        1.68593       0.797658      0.0233556
       0.223565        1.68593       0.797658      0.0233556
       0.223565        1.68593       0.797658      0.0233556
       0.223565        1.68593       0.797658      0.0233556
      -0.320061         1.0754        1.23746      0.0354088
      -0.320061         1.0754        1.23746      0.0354088
      -0.320061         1.0754        1.23746      0.0354088
      -0.320061         1.0754        1.23746      0.0354088
      -0.754709        1.35666     -0.0645348       0.044709
      -0.754709        1.35666     -0.0645348       0.044709
      0.0289061        1.56349       0.113769      0.0434658
      0.0289061        1.56349       0.113769      0.0434658
      0.0280149       0.696523       0.825243       0.115266
       0.334545     0.00951309     -0.0574204       0.507053
       0.334545     0.00951309     -0.0574204       0.507053
        -1.4018        0.30635       0.813936      0.0369081
       -2.23059      0.0668153       0.495402      0.0103389
       -2.23059      0.0668153       0.495402      0.0103389
       0.114539      0.0058722       -1.54833      0.0448185
       0.251329        2.01407      -0.450603      0.0156355
      -0.300771        2.06065       0.367526       0.014562
       0.106665        2.72024       0.648905     0.00370821
       0.106665        2.72024       0.648905     0.00370821
       0.625932        3.44473       0.160347    0.000903151
       0.625932        3.44473       0.160347    0.000903151
      -0.359688         2.2608       0.287067     0.00990878
        1.06626       0.878448        2.44098     0.00366243
        2.60184      -0.348945        1.92476     0.00148803
        3.88803       0.208169        2.82559    6.62785e-05
        4.40001      -0.764548        2.06724    5.31508e-05
        5.10636        -1.7231        2.06847    9.68294e-06
        4.29873      -0.330417        1.85195    8.40033e-05
        4.29873      -0.330417        1.85195    8.40033e-05
        4.29873      -0.330417        1.85195    8.40033e-05
        5.56452      -0.857265        1.55659    8.43804e-06
        5.84934       -1.57238        1.32177    4.12245e-06
        5.84934       -1.57238        1.32177    4.12245e-06
        5.34969       -2.85447        1.41715    3.90208e-06
        4.93718        -3.6658      0.0292459    4.55754e-06
        4.01441       -3.73365       0.665445    1.59655e-05
        4.01441       -3.73365       0.665445    1.59655e-05
        3.30137       -3.54032        0.50931    5.91785e-05
        3.30137       -3.54032        0.50931    5.91785e-05
        3.30137       -3.54032        0.50931    5.91785e-05
        3.30137       -3.54032        0.50931    5.91785e-05
        3.30137       -3.54032        0.50931    5.91785e-05
        3.35595         -2.711       0.995499     0.00014266
        3.03054       -2.81002        2.35159    7.41018e-05
        3.03054       -2.81002        2.35159    7.41018e-05
        3.03054       -2.81002        2.35159    7.41018e-05
        2.60497       -3.14051        2.22593    9.17996e-05
        3.18589       -3.49704       0.965915    6.40056e-05
        2.37385       -2.00594        1.34738     0.00114223
         1.2986       -1.89866        1.39377     0.00461168
        1.93307      -0.612454        2.62638     0.00131202
        2.15338      -0.719428        2.56708     0.00105517
        1.98419      -0.131455        2.78924     0.00105837
        2.51752      -0.898101        1.99206     0.00127198
        2.48178      -0.395787        1.32154     0.00341745
        1.40465      -0.258461        1.33189      0.0201255
        1.40465      -0.258461        1.33189      0.0201255
        1.39789       0.310158       0.514892      0.0476773
        1.61449       0.532219      -0.135919       0.033016
        1.01707        1.33742        1.27748      0.0146779
      -0.564847       0.659136         1.4767       0.032521
      -0.564847       0.659136         1.4767       0.032521
       0.440597      -0.516096        1.19103      0.0644697
      -0.136188      -0.780317        1.08642      0.0679453
       0.576165      -0.223957       0.727771       0.148119
       0.576165      -0.223957       0.727771       0.148119
       0.576165      -0.223957       0.727771       0.148119
       0.122446        -1.2807       0.212029      0.0736972
       0.122446        -1.2807       0.212029      0.0736972
       0.342847       0.105239       -1.14415      0.0908926
       0.342847       0.105239       -1.14415      0.0908926
       0.342847       0.105239       -1.14415      0.0908926
       0.342847       0.105239       -1.14415      0.0908926
      -0.327042      0.0816154      -0.874593       0.153416
      -0.327042      0.0816154      -0.874593       0.153416
      -0.236996        1.05942       0.277561       0.106346
      -0.236996        1.05942       0.277561       0.106346
       0.468732        1.99141       0.576329      0.0142511
       0.739924        1.39378       0.970771      0.0245902
      -0.219468        2.11753      -0.161622      0.0139817
      -0.219468        2.11753      -0.161622      0.0139817
      -0.219468        2.11753      -0.161622      0.0139817
       0.487211        2.18496       0.232089      0.0110953
      -0.569933        2.06609      -0.988416     0.00891172
      -0.569933        2.06609      -0.988416     0.00891172
       -1.35746       0.760488       -1.05218      0.0233614
       -1.11492       0.677762      -0.399946      0.0652599
       -1.11492       0.677762      -0.399946      0.0652599
       -1.11492       0.677762      -0.399946      0.0652599
      -0.896835        1.21285       0.369691      0.0447748
       0.457253          1.326       -0.33255      0.0559658
       0.100287        1.15816      -0.427122      0.0839994
       0.100287        1.15816      -0.427122      0.0839994
       0.100287        1.15816      -0.427122      0.0839994
      -0.154007        0.53868       0.476971        0.22956
      -0.154007        0.53868       0.476971        0.22956
     -0.0959486        0.10381       0.242204       0.570709
     -0.0457403      -0.507736      -0.333473       0.295718
     -0.0457403      -0.507736      -0.333473       0.295718
     -0.0457403      -0.507736      -0.333473       0.295718
     -0.0457403      -0.507736      -0.333473       0.295718
     -0.0457403      -0.507736      -0.333473       0.295718
     -0.0457403      -0.507736      -0.333473       0.295718
      0.0121033      -0.271634       0.919216       0.147022
       0.996598      -0.380521       0.123048       0.116753
      0.0975862      -0.292846    -0.00839261       0.539246
      -0.756587      -0.409927       0.412084       0.148352
      -0.756587      -0.409927       0.412084       0.148352
       -1.26722      -0.682425       0.822873       0.036304
      -0.793879      -0.667648       0.432217       0.105663
      -0.407423        0.79012        1.45292      0.0331531
      -0.396875        -1.0809        0.33932      0.0906435
       -0.17344      -0.864049        0.67944       0.108005
      -0.109002       -1.05993      -0.216246       0.113668
       0.680239       -1.17144       0.369621      0.0603079
       0.680239       -1.17144       0.369621      0.0603079
       0.680239       -1.17144       0.369621      0.0603079
       0.680239       -1.17144       0.369621      0.0603079
       0.680239       -1.17144       0.369621      0.0603079
       0.680239       -1.17144       0.369621      0.0603079
      0.0752553      -0.783712       0.966188      0.0826864
      0.0752553      -0.783712       0.966188      0.0826864
      0.0752553      -0.783712       0.966188      0.0826864
      0.0752553      -0.783712       0.966188      0.0826864
      0.0752553      -0.783712       0.966188      0.0826864
       0.861928      -0.721635       0.544232      0.0822583
       0.861928      -0.721635       0.544232      0.0822583
        0.83932      0.0795655       0.559166       0.132216
       0.259938      -0.383941       0.653675       0.201325
       0.259938      -0.383941       0.653675       0.201325
        1.36065       0.163006      -0.809629      0.0414466
       0.868417     -0.0306298       -1.64134      0.0243716
       -0.11954       0.225373       -1.44743      0.0528927
       0.739843       0.342524      -0.447475       0.155669
       0.739843       0.342524      -0.447475       0.155669
       0.739843       0.342524      -0.447475       0.155669
        1.11915       0.662478        0.24121      0.0709756
        1.11915       0.662478        0.24121      0.0709756
       0.994605        -0.1568      -0.629794      0.0929903
       0.923678       0.301006     0.00426232       0.143275
        1.00718      -0.888339       0.384472       0.061186
       0.425337       -1.37474      -0.198037       0.054738
