0        1.73205              0
1        1.49883       0.164909
2         1.4211       0.126947
3        1.38223       0.100986
4        1.37615       0.080971
5        1.36231      0.0686494
6        1.57472       0.205271
7        1.58945        0.18014
8        1.60091       0.160488
9        1.77382       0.218561
10        1.91528        0.24015
11        1.96329       0.224885
12        2.00358       0.211165
13        2.04176       0.199502
14        2.07484       0.188925
15        2.05898       0.177782
16        2.04498       0.167874
17        2.03254       0.159008
18        1.98488        0.15762
19        1.94199       0.155465
20        1.90318       0.152829
21         1.8846       0.147007
22        1.85916       0.142801
23        1.82857       0.140089
24        1.80043       0.137282
25        1.77445       0.134438
26         1.7504       0.131592
27         1.7121       0.132348
28        1.67645         0.1325
29        1.65078       0.130546
30        1.62978       0.128012
31         1.5813       0.132874
32        1.53576       0.136428
33         1.5398       0.132475
34        1.56128        0.13042
35        1.57319        0.12734
36        1.58446       0.124396
37        1.59514        0.12158
38        1.60526       0.118883
39        1.59367       0.116475
40        1.57611        0.11495
41        1.55939       0.113422
42        1.53798       0.112788
43        1.51754       0.112062
44        1.49801        0.11126
45        1.49366       0.108927
46         1.4895       0.106689
47        1.49107       0.104478
48        1.49258       0.102356
49        1.49403       0.100319
50        1.49542       0.098362
51        1.50142       0.096653
52        1.50719      0.0950014
53        1.50423      0.0932882
54        1.50208      0.0916168
55        1.49531      0.0902311
56        1.48877      0.0888847
57        1.48245      0.0875762
58        1.47635       0.086304
59        1.46474      0.0856439
60         1.4535      0.0849738
61        1.44263      0.0842961
62        1.43978      0.0830062
63        1.43702      0.0817551
64        1.44896      0.0813654
65        1.45153      0.0801732
66        1.45403      0.0790154
67        1.45137      0.0778981
68        1.44879      0.0768119
69        1.44628      0.0757555
70          1.439      0.0750377
71        1.44134      0.0740321
72        1.46134      0.0756709
73         1.4808      0.0771095
74        1.49974      0.0783728
75        1.51897      0.0796671
76        1.53771      0.0808055
77        1.55197       0.081019
78        1.56588      0.0811778
79        1.58664      0.0827753
80         1.6057      0.0839186
81        1.61442      0.0833471
82        1.61837      0.0824367
83        1.60491      0.0825463
84        1.59177      0.0826143
85        1.57894      0.0826446
86         1.5664      0.0826405
87        1.55415      0.0826049
88        1.54477      0.0822071
89        1.53396      0.0820021
90        1.52905      0.0812477
91        1.52425      0.0805062
92        1.52041      0.0797322
93        1.52053      0.0788841
94        1.51532       0.078226
95        1.51021      0.0775777
96         1.5055      0.0769208
97        1.50088      0.0762742
98        1.49636      0.0756376
99        1.49193      0.0750109
100        1.48759      0.0743938
101        1.48333      0.0737862
102        1.47916      0.0731878
103        1.47041      0.0730046
104        1.46183      0.0728116
105        1.45342      0.0726094
106        1.44516       0.072399
107        1.43883       0.072005
108        1.43261      0.0716123
109        1.42837      0.0710865
110        1.42421      0.0705677
111        1.42176      0.0699804
112        1.41934      0.0694027
113        1.41212      0.0691686
114        1.40502      0.0689302
115        1.39854      0.0686402
116        1.39217      0.0683487
117        1.38729      0.0679436
118        1.37787      0.0680214
119        1.36862      0.0680813
120        1.35952      0.0681245
121        1.35056      0.0681518
122        1.34176      0.0681645
123        1.33309      0.0681634
124        1.32456      0.0681493
125        1.32066      0.0677201
126        1.31719      0.0672756
127        1.31378      0.0668366
128        1.31059      0.0663947
129        1.30815      0.0659287
130        1.30575      0.0654692
131        1.30338      0.0650159
132        1.30201      0.0645414
133        1.30253      0.0640619
134        1.30709      0.0637491
