           1    -5.98817    -5.98817           0
           2    -5.90005    -5.94411   0.0311547
           3    -5.74291    -5.87705   0.0585672
           4    -5.74146    -5.84315   0.0528317
           5    -5.74943     -5.8244   0.0454691
           6    -5.68319    -5.80087   0.0435581
           7    -5.65265     -5.7797   0.0421689
           8    -5.68121    -5.76739    0.038653
           9    -5.55421     -5.7437    0.040978
          10    -5.54378    -5.72371   0.0414713
          11    -5.58558    -5.71115   0.0395565
          12    -5.67834    -5.70842   0.0363545
          13    -5.56104    -5.69708   0.0352814
          14    -5.55019    -5.68659   0.0342859
          15    -5.47424    -5.67243   0.0348003
          16     -5.4272     -5.6571   0.0358418
          17    -5.48777    -5.64714   0.0350903
          18    -5.44969    -5.63617   0.0348132
          19    -5.40796    -5.62416   0.0349916
          20    -5.40199    -5.61305   0.0349609
          21    -5.35041    -5.60055   0.0354626
          22    -5.40938    -5.59186   0.0348991
          23    -5.47002    -5.58656   0.0337814
          24    -5.49113    -5.58258    0.032607
          25    -5.40034    -5.57529   0.0321072
          26    -5.28407    -5.56409   0.0327679
          27    -5.25065    -5.55248   0.0335478
          28    -5.28411     -5.5429    0.033691
          29    -5.31398    -5.53501   0.0334413
          30    -5.36223    -5.52925   0.0328187
          31     -5.3884     -5.5247    0.032073
          32     -5.3338    -5.51874   0.0316207
          33    -5.39545      -5.515   0.0308824
          34    -5.30105    -5.50871   0.0306085
          35      -5.313    -5.50312   0.0302404
          36     -5.3665    -5.49932   0.0296376
          37    -5.31695    -5.49439   0.0292435
          38    -5.24352    -5.48779   0.0292097
          39    -5.20119    -5.48044   0.0293705
          40    -5.12149    -5.47147   0.0299758
          41    -5.03827     -5.4609    0.031051
          42     -5.0444    -5.45099   0.0318559
          43    -5.10243    -5.44288   0.0321299
          44    -5.13292    -5.43584   0.0321627
          45    -5.20536    -5.43071   0.0318531
          46    -5.24111    -5.42659   0.0314262
          47    -5.31743    -5.42427   0.0308432
          48    -5.29786    -5.42164   0.0303129
          49     -5.2021    -5.41716   0.0300235
          50    -5.26661    -5.41414   0.0295737
          51    -5.35411    -5.41297   0.0290172
          52    -5.36206    -5.41199   0.0284757
          53    -5.30982    -5.41006   0.0280036
          54    -5.33255    -5.40863   0.0275218
          55    -5.30007    -5.40665    0.027092
          56    -5.30852     -5.4049   0.0266649
          57    -5.30233     -5.4031   0.0262577
          58    -5.29115    -5.40117   0.0258758
          59    -5.36762     -5.4006   0.0254435
          60     -5.2672    -5.39838   0.0251164
          61    -5.31722    -5.39705   0.0247399
          62    -5.35937    -5.39644   0.0243483
          63    -5.33064     -5.3954   0.0239842
          64     -5.2953    -5.39383   0.0236604
