1.00406,0
1.005,0.000936297
1.00381,0.00130683
1.00267,0.00147048
1.0008,0.0021882
1.00075,0.00178719
1.00066,0.00151341
1.00116,0.00140362
1.00029,0.00151274
0.99966,0.00149375
0.999571,0.00135409
0.999538,0.00123655
0.99978,0.00116305
0.999956,0.00109106
1.00019,0.00104318
1.00004,0.000988134
0.999912,0.000936753
1.00008,0.000899281
1.0002,0.000859147
1.00024,0.00081608
1.00025,0.000776278
1.0003,0.000742023
1.00063,0.000781873
1.0008,0.000767185
1.0008,0.000735862
1.00101,0.00073677
1.00099,0.000709177
1.00098,0.000683429
1.00098,0.000659464
1.00113,0.000653859
1.00104,0.000638598
1.00104,0.000618326
1.0012,0.000621257
1.00098,0.000642806
1.0009,0.000629373
1.00075,0.000629331
1.00088,0.000625156
1.00086,0.000608686
1.00102,0.000613902
1.00114,0.000609679
1.00098,0.000614382
1.00095,0.000600676
1.00073,0.000625694
1.00082,0.000617151
1.00083,0.000603541
1.00075,0.000596534
1.00077,0.000584137
1.00086,0.000579024
1.00081,0.000569226
1.00095,0.0005749
1.00055,0.000692855
1.00087,0.000752706
1.00139,0.000900586
1.00131,0.000886824
0.999862,0.00169231
0.999363,0.001735
0.999136,0.00171941
0.998527,0.00179599
0.99863,0.0017683
0.998891,0.00175805
0.999361,0.00179179
0.999399,0.00176307
0.998888,0.00180863
0.998261,0.00188729
0.997929,0.00188753
0.998324,0.00190036
0.998157,0.00187926
0.998464,0.00187677
0.998094,0.00188608
0.998423,0.00188786
0.998387,0.00186145
0.998671,0.00185737
0.998817,0.00183753
0.998983,0.00182017
0.99887,0.00179933
0.999018,0.00178167
0.999052,0.00175871
0.999312,0.00175536
0.999279,0.00173332
0.999321,0.00171203
0.999378,0.00169172
0.999337,0.00167148
0.999072,0.00167223
0.998375,0.00179323
0.997345,0.00204954
0.997155,0.0020345
0.997612,0.00206226
0.997333,0.00205763
0.997485,0.00204
0.996978,0.00207979
0.996187,0.00220365
0.99637,0.00218718
0.996854,0.002217
0.997424,0.0022661
0.997552,0.00224581
0.998575,0.0024462
0.998802,0.00243155
0.9993,0.00245753
0.999463,0.00243804
0.999445,0.00241361
