           1 0.000377677 0.000377677           0
           2 0.000372446 0.000375061 1.84944e-06
           3 0.000403589 0.000384571  7.8616e-06
           4 0.000382218 0.000383982 5.91816e-06
           5  0.00038766 0.000384718 4.78001e-06
           6 0.000386028 0.000384936 3.98833e-06
           7  0.00038442 0.000384863 3.41925e-06
           8 0.000397378 0.000386427 3.33056e-06
           9 0.000368636  0.00038445 3.49828e-06
          10 0.000381991 0.000384204 3.15709e-06
          11 0.000400811 0.000385714 3.21082e-06
          12 0.000365772 0.000384052 3.34578e-06
          13 0.000364306 0.000382533 3.41584e-06
          14 0.000394218 0.000383368 3.27222e-06
          15 0.000383233 0.000383359 3.05409e-06
          16 0.000366226 0.000382288 3.04514e-06
          17 0.000377706 0.000382018 2.87792e-06
          18  0.00040819 0.000383472 3.06339e-06
          19 0.000385083 0.000383557 2.90333e-06
          20 0.000377488 0.000383254 2.77398e-06
