           1   0.0375754   0.0375754           0
           2   0.0375545   0.0375649 7.39131e-06
           3   0.0376916   0.0376071 3.48337e-05
           4   0.0374929   0.0375786  3.5978e-05
           5   0.0377224   0.0376073 3.86103e-05
           6   0.0376224   0.0376099 3.22566e-05
           7   0.0376977   0.0376224 2.99895e-05
           8   0.0375926   0.0376187 2.64712e-05
           9   0.0375899   0.0376155 2.37217e-05
          10   0.0376377   0.0376177 2.14533e-05
          11   0.0375273   0.0376095 2.10181e-05
          12   0.0377895   0.0376245 2.40312e-05
          13   0.0375421   0.0376182 2.30035e-05
          14   0.0375981   0.0376167 2.14051e-05
          15   0.0375504   0.0376123 2.04303e-05
          16   0.0376763   0.0376163  1.9541e-05
          17   0.0375755   0.0376139 1.85381e-05
          18   0.0376189   0.0376142 1.75103e-05
          19   0.0374329   0.0376046 1.90103e-05
          20   0.0377854   0.0376137 2.00928e-05
