8.2658023834228511e-01,0.0000000000000000e+00
7.2100181579589839e-01,1.0557842254638672e-01
7.4140459696451833e-01,6.4279659161165736e-02
7.6931114196777350e-01,5.3335846716411575e-02
7.3740465164184577e-01,5.2200111608045982e-02
7.6466069221496591e-01,5.0591101150813479e-02
7.4314605167933878e-01,4.7865072084976597e-02
7.5558267831802373e-01,4.3277806395715636e-02
7.6126501295301652e-01,3.8588109894559908e-02
7.6505920886993406e-01,3.4722178832032852e-02
7.5598270676352763e-01,3.2692616793616201e-02
7.3823503255844125e-01,3.4722508555235648e-02
7.4921161578251771e-01,3.3773554213351618e-02
7.3038926465170728e-01,3.6496348349338417e-02
7.2509406089782724e-01,3.4386404773590333e-02
7.2852899134159099e-01,3.2348423087533128e-02
7.3165571268867058e-01,3.0546498511429925e-02
7.3662307792239734e-01,2.9224763142766941e-02
7.3789364162244309e-01,2.7673041777309552e-02
7.3670963048934957e-01,2.6279638495442258e-02
7.4262207349141451e-01,2.5686632818756217e-02
7.3339393355629667e-01,2.6172114391499988e-02
7.3354216036589259e-01,2.5008760502863006e-02
7.3857312599817926e-01,2.4466893453372291e-02
7.3844261932373056e-01,2.3468182657164934e-02
7.4559764128464923e-01,2.3655530459487633e-02
7.5081461800469296e-01,2.3352736280014642e-02
7.5743120738438208e-01,2.3455829861986764e-02
7.6105158575649923e-01,2.2920295041619885e-02
7.6549587885538750e-01,2.2584707310273750e-02
7.6979082784345088e-01,2.2262253107100820e-02
7.7379888594150559e-01,2.1924802132156505e-02
7.7676121393839526e-01,2.1455516477105849e-02
7.7478812161613930e-01,2.0908216205310536e-02
7.7226841109139588e-01,2.0457816250450619e-02
7.7415480481253740e-01,1.9970715839300105e-02
7.7333688349337204e-01,1.9440682486638813e-02
7.7319831095243763e-01,1.8922678241042504e-02
7.7602295753283390e-01,1.8646284651565079e-02
7.7583286046981825e-01,1.8175144336021042e-02
7.7005164914014879e-01,1.8645222742452873e-02
7.7091766993204780e-01,1.8216471424778984e-02
7.7366906099541266e-01,1.7999321465024035e-02
7.6787932786074575e-01,1.8514060077511198e-02
7.6335780673556886e-01,1.8654230965805429e-02
7.6489688417185930e-01,1.8309000862638522e-02
7.6638360124953275e-01,1.7976795602860106e-02
7.6699593861897808e-01,1.7608944356819711e-02
7.6643345793899242e-01,1.7255004683791961e-02
7.6663991546630872e-01,1.6907643356859653e-02
7.6976773318122427e-01,1.6865382352559875e-02
7.7138920013721191e-01,1.6617166841476679e-02
7.7250335981261076e-01,1.6338652845192019e-02
7.7657664793509040e-01,1.6542555953889326e-02
7.7897158709439385e-01,1.6414650714065619e-02
7.7822705677577442e-01,1.6136052777662828e-02
7.7985841851485416e-01,1.5934166866426642e-02
7.7999497610947188e-01,1.5657625283110262e-02
7.7574990967572743e-01,1.5964688170473040e-02
7.7807744026184078e-01,1.5867985318361019e-02
7.7748312559284150e-01,1.5616999108911634e-02
7.7835056243404266e-01,1.5387516601400900e-02
7.7925425786820679e-01,1.5168244616626411e-02
7.7825242653489113e-01,1.4962935770489743e-02
7.7854811888474684e-01,1.4733905618673262e-02
7.7768510905179111e-01,1.4534591059729507e-02
7.7724502478072899e-01,1.4322775981599945e-02
7.7700337732539460e-01,1.4112643964545715e-02
7.7796990422235024e-01,1.3940155864133450e-02
7.8032785756247391e-01,1.3940432649519191e-02
7.8188023432879383e-01,1.3830086480841452e-02
7.8178549408912668e-01,1.3636978269919017e-02
7.8434626762181114e-01,1.3690498394415655e-02
7.8613610976451154e-01,1.3622320373736028e-02
7.8523026593526202e-01,1.3469955298538875e-02
7.8045083096152867e-01,1.4124728867394043e-02
7.7970717046167948e-01,1.3959905853425344e-02
7.7921280738634946e-01,1.3788635522895217e-02
7.8053804349295708e-01,1.3677331317827465e-02
7.7965128362178804e-01,1.3534363680916083e-02
7.7983444296283488e-01,1.3367483282720130e-02
7.7999751974896692e-01,1.3204465918695072e-02
7.8201276595333979e-01,1.3199156859239100e-02
7.8184085232870915e-01,1.3042210495841110e-02
7.8298033770392927e-01,1.2938135342289303e-02
7.8249771539555046e-01,1.2795911667463758e-02
7.8225786548921439e-01,1.2650251073415445e-02
7.8164435083215900e-01,1.2520712163699904e-02
7.8185520922200069e-01,1.2381026318702476e-02
7.8237439473470061e-01,1.2253690302055162e-02
7.8288660049438485e-01,1.2129106168668417e-02
7.8332761888918678e-01,1.2004647299942611e-02
7.8267580668131531e-01,1.1892739074154345e-02
7.8220608132950820e-01,1.1774913229241924e-02
7.8392719519765763e-01,1.1776752396007506e-02
7.8401464670896548e-01,1.1653760347755966e-02
7.8548488076200207e-01,1.1626328291539418e-02
7.8599222192958929e-01,1.1518259519884666e-02
7.8347597363019250e-01,1.1675684123125125e-02
7.8274779653549220e-01,1.1581252506934713e-02
