0        6.68627    8.42937e-08
1        6.75326      0.0473668
2        6.70196      0.0524583
3        6.64443      0.0634824
4        6.63784      0.0511264
5        6.62579      0.0440033
6         6.6181      0.0383822
7        6.61511      0.0337011
8        6.62079      0.0304324
9        6.64359      0.0348981
10        6.63068      0.0340299
11        6.62762      0.0313318
12        6.60008      0.0391991
13        6.59555      0.0366593
14        6.59635       0.034224
15        6.59669      0.0320867
16        6.59207      0.0305302
17        6.58896      0.0289919
18         6.5846      0.0277916
19        6.58178       0.026545
20        6.57992       0.025346
21        6.56274      0.0294483
22        6.56733      0.0285234
23        6.55881      0.0285792
24        6.55108      0.0284605
25         6.5479      0.0275431
26        6.54167      0.0272194
27        6.55359      0.0287386
28        6.55008      0.0279609
29        6.54707      0.0271904
30        6.53915      0.0274423
31        6.53231      0.0274249
32        6.52615      0.0272769
33        6.54214      0.0308063
34        6.55215      0.0315131
35        6.54243      0.0321025
36        6.54195      0.0312384
37        6.53828      0.0306308
38        6.54288      0.0301878
39        6.54491      0.0295015
40        6.54067      0.0290847
41        6.53248      0.0295248
42        6.53485      0.0289338
43        6.53627      0.0283111
44        6.53356      0.0278121
45        6.53253      0.0272263
46        6.53544      0.0268022
47        6.53716      0.0262985
48        6.53858      0.0258003
49        6.53247      0.0259978
50        6.53894      0.0262796
51        6.54123      0.0258742
52        6.54046      0.0253975
53         6.5394      0.0249491
54        6.54401      0.0249163
55         6.5461      0.0245591
56        6.54612      0.0241282
57        6.54975      0.0239845
58        6.54612      0.0238507
59        6.54586      0.0234547
60        6.54633       0.023075
61        6.54345      0.0228825
62        6.54157      0.0225962
63        6.54062      0.0222632
64          6.534      0.0228829
65        6.53648      0.0226705
66        6.53431      0.0224355
67         6.5334      0.0221241
68        6.53838      0.0223571
69        6.54341      0.0225973
70        6.54148      0.0223616
71        6.53845      0.0222554
72        6.53847      0.0219505
73        6.53858      0.0216541
74        6.54039       0.021441
75        6.54088      0.0211646
76        6.54074      0.0208903
77        6.54108      0.0206253
78        6.54091      0.0203649
79        6.54173       0.020127
80        6.53931      0.0200235
81        6.54193      0.0199499
82        6.54148      0.0197146
83        6.54707      0.0202576
84        6.54654      0.0200262
85         6.5481      0.0198535
86        6.54761      0.0196313
87          6.547      0.0194177
88        6.54914      0.0193171
89         6.5509      0.0191828
90        6.55336      0.0191286
91        6.54967      0.0192735
92        6.54785      0.0191514
93        6.54902      0.0189831
94        6.54934      0.0187859
95        6.54624      0.0188431
96        6.54482      0.0187024
97        6.54249       0.018656
98        6.54736      0.0190925
99        6.54597      0.0189523
