10           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00307821   0.0479473    0.284033     1.00507     2.21785     3.63463      4.6222     4.90739     4.50467     3.68353      2.7114     1.81297     1.12356    0.640741    0.344755    0.173791   0.0876019   0.0482824   0.0390407   0.0545746   0.0975408    0.174446    0.287854    0.445628    0.626426    0.812086    0.938637     0.99441    0.947771    0.813953    0.644473    0.457079    0.307173    0.208119    0.180925    0.237875    0.416506     0.73203     1.18841     1.73153     2.25438     2.63002     2.74171      2.5766     2.18912     1.69388      1.1867    0.794284    0.527048    0.422182    0.452033    0.581909    0.759251    0.917845     1.01995     1.03146    0.926914    0.781762    0.643952    0.560654    0.552848
20           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00640127   0.0930664    0.575735      2.0041     4.43839      7.2732     9.23918     9.81441     8.97924     7.37513      5.4106     3.63091     2.25492       1.288    0.693705    0.350393    0.175983     0.10048   0.0775201    0.113359    0.201957    0.353141    0.591163     0.89996     1.26238     1.61048      1.8593     1.96578     1.87584     1.62258     1.28765    0.919483    0.621532    0.426737    0.373094    0.493746    0.853579     1.47509     2.39006     3.45662     4.48281     5.22164     5.45842     5.13575     4.37964     3.39447     2.39042     1.59253     1.06363    0.853632    0.910247     1.16573     1.51694     1.83368     2.03878     2.05659     1.84861     1.56675     1.28979     1.13393     1.12139
30           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00989924    0.140847    0.871398     3.01923     6.67433      10.877     13.8206     14.7109     13.4918     11.0736     8.11386     5.45201     3.39277     1.93016     1.04222    0.523798    0.260343    0.146728    0.117452    0.171156    0.311045    0.531912    0.887891     1.35598     1.88906     2.40422     2.78691     2.93981     2.81317     2.43751     1.92688     1.38364     0.93716    0.647077    0.562971    0.749588     1.27653     2.21041     3.57795     5.17541     6.73624     7.82645     8.19176     7.70093     6.56251     5.09116     3.58462     2.39018     1.60134     1.28392     1.36032     1.74473     2.26848     2.75204     3.06089     3.08587     2.78006     2.35116     1.93954     1.70368     1.68723
40           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000147281   0.0131174    0.193154     1.17083     4.02608     8.91177     14.4878     18.4287     19.6136     17.9783      14.731      10.831     7.26689     4.51763     2.58568     1.39796    0.702531    0.349273    0.193249     0.15537    0.232109    0.421721    0.718093     1.18549     1.80361     2.52538     3.20873      3.7098     3.90559     3.74155     3.23657     2.56648      1.8551     1.25306    0.867252    0.755666     1.00171     1.70787     2.96679     4.77846     6.91091     8.95744     10.4139     10.9106     10.2507     8.75005     6.78899     4.78462     3.19436     2.14635     1.71995     1.82019     2.33266     3.02287     3.66806     4.07121     4.10564     3.70105     3.12925     2.59631       2.275     2.26257
50           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000220922   0.0159157    0.241567     1.47299     5.04296     11.1558     18.1238     23.0035     24.5137     22.4593     18.4041     13.5146     9.06903     5.65944     3.24075     1.76126    0.884297     0.44251    0.242096    0.198851    0.290543    0.529468    0.906182     1.49145     2.26951     3.15437     3.99956     4.62122     4.86552     4.65563     4.04225     3.21165     2.32254     1.57198     1.09511    0.951543     1.26181     2.13893     3.72564      5.9856     8.64342     11.1951     12.9967     13.6132     12.7933     10.9176     8.48416     5.98757     4.00284     2.69072     2.15691     2.27576      2.9199     3.78739     4.59081     5.08478     5.12771     4.62291     3.90989     3.25148      2.8556     2.83897
60           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000294562   0.0192738     0.29201     1.78006     6.06109     13.4017     21.7378     27.6254     29.3864     26.9278     22.0548     16.2025     10.8995     6.79527     3.90332     2.11714     1.06555    0.533266    0.291934     0.24159    0.355628    0.640667     1.09356     1.79347     2.72069     3.77614     4.79792     5.54183     5.82158     5.57394     4.85866     3.85557      2.7893     1.89427     1.31481     1.14696     1.52328      2.5794     4.48698     7.19165     10.3779     13.4214     15.5826     16.2962      15.344      13.087     10.1672     7.18584     4.81537     3.24418     2.60302     2.74186     3.51292     4.55011     5.50628     6.08833     6.14745     5.53548     4.68827     3.90801     3.43553       3.418
70           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000294562    0.022387     0.33816     2.07912     7.07431     15.6396     25.3672     32.2469      34.273     31.4093     25.7012     18.8942     12.7192     7.92309     4.56592     2.47411     1.24663     0.62574    0.341841    0.282694    0.418017    0.750588     1.28077     2.09784     3.17425     4.40267     5.59189     6.45597     6.79305     6.49163     5.66668     4.49608     3.25757     2.21202     1.53699     1.34367     1.78307     3.02277     5.23451     8.38623     12.1029     15.6485     18.1716     19.0063     17.9012     15.2769      11.857     8.38819     5.62116     3.78708     3.03895     3.20184     4.10603     5.30885     6.41808     7.09808     7.16581     6.45348     5.46446     4.56777     4.01359     3.99501
80           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000405023   0.0256051     0.38095     2.37557     8.07651     17.8699     28.9948     36.8993     39.1825     35.9061     29.3199     21.5901     14.5198     9.05437     5.22357     2.82966     1.42537    0.721085    0.394842    0.329114    0.478652     0.85502      1.4693     2.39759     3.63168     5.02413     6.39226     7.37551      7.7687     7.41727     6.47334     5.12757     3.71638     2.52964     1.75818     1.53985     2.03912     3.45795     5.98654     9.58472     13.8272     17.8913     20.7687     21.7113     20.4602     17.4555      13.543     9.59178     6.42693     4.32531     3.47661     3.66714     4.70044     6.07237      7.3375     8.10407     8.17979     7.36691     6.24341     5.22358     4.59373      4.5727
90           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000405023   0.0284035    0.430228     2.66493     9.07892     20.0727     32.6042     41.5397      44.127     40.4134     32.9758     24.2937      16.321     10.1847     5.87374     3.17943     1.60138    0.806898    0.441535    0.369689    0.534678    0.955613     1.64766     2.69033     4.08428     5.65222     7.19026     8.30966     8.75318     8.35203     7.29071     5.77308     4.18064     2.84027     1.97163     1.72902     2.29204     3.89162     6.73119     10.7788     15.5536     20.1261     23.3785      24.425     23.0144     19.6453     15.2295     10.7894     7.22299     4.86065     3.90916     4.12631      5.2858     6.83929     8.25098     9.12531     9.21195     8.28743     7.01998      5.8707     5.15994      5.1376
100           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000441843   0.0322512    0.477843     2.96367     10.0854     22.3206      36.241     46.1398     49.0026     44.9156     36.6357     26.9857     18.1304      11.317     6.52573     3.53065     1.78495    0.902154    0.494211    0.415531    0.596636     1.06811     1.83682     2.99378     4.54293     6.27791     7.97803     9.21608      9.7233     9.27152     8.10038      6.4103     4.64831     3.16424      2.1958     1.92642      2.5477     4.32519     7.48159     11.9723     17.2722     22.3597     25.9742     27.1527     25.5724     21.8253     16.9141     11.9948     8.02601     5.40118     4.34345     4.58391     5.86781     7.59634     9.16685     10.1436     10.2407     9.21596     7.79913     6.52531      5.7344     5.71437
