           1   -0.305781   -0.305781           0
           2   -0.383084   -0.344433   0.0273308
           3   -0.394136      -0.361   0.0226931
           4   -0.387497   -0.367624   0.0179606
           5   -0.349781   -0.364056   0.0147188
           6   -0.367227   -0.364584   0.0122751
           7   -0.347016   -0.362074   0.0107751
           8   -0.366056   -0.362572  0.00943966
           9   -0.364443    -0.36278   0.0083931
          10   -0.380291   -0.364531   0.0077343
          11   -0.353659   -0.363543  0.00709406
          12   -0.357341   -0.363026  0.00652169
          13   -0.360475    -0.36283  0.00602297
          14   -0.385508    -0.36445  0.00580651
          15    -0.38631   -0.365907  0.00559931
          16   -0.387638   -0.367265  0.00541157
          17    -0.37141   -0.367509  0.00509873
          18   -0.352312   -0.366665  0.00488486
          19   -0.312097   -0.363793  0.00540652
          20   -0.334467   -0.362326  0.00533131
