0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000603249   0.0499181    0.387812    0.726468    0.744926    0.717168    0.628157    0.579747    0.513115    0.470889    0.434285     0.40484    0.425172    0.393528    0.382163    0.377216    0.368585    0.374551    0.367856    0.367753    0.360508    0.373253    0.360682    0.360075    0.357804    0.362953    0.359739     0.36513    0.360474    0.352674    0.355605    0.354101    0.351443    0.359552    0.347336    0.345553    0.334746    0.346801    0.347029    0.356242    0.356702    0.354207    0.354078    0.347729    0.348745    0.360754    0.359078     0.35266     0.34986    0.343554    0.339761    0.339215    0.336224    0.336149    0.338165    0.345809    0.340699    0.348858    0.354026    0.346786    0.349651    0.344803     0.35281    0.353524    0.350356    0.342007    0.345773    0.350699    0.354016    0.348862    0.348186    0.348507    0.352349    0.353502    0.355265    0.346478    0.352661    0.347814    0.351194    0.351872    0.350348    0.345679    0.350374    0.348606    0.348959    0.344917     0.34598
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000552499    0.065697    0.519337    0.928998    0.974439     0.90767    0.815036    0.721142    0.648891    0.619502    0.577222     0.53603    0.536829    0.509398    0.502322    0.478562    0.471398    0.466846    0.458844    0.474896    0.484921    0.488395    0.479592    0.479672    0.477456    0.485505    0.479103    0.495753    0.499289     0.48283    0.479114    0.473523    0.473411    0.475343     0.46887    0.468508    0.461369    0.466967     0.47246    0.475049    0.478677    0.480556    0.481708    0.468163    0.471642    0.475807    0.479114    0.468289    0.469695     0.46727    0.465415    0.457316    0.454486    0.456655    0.457595     0.46953    0.462783    0.469323    0.470549     0.46603     0.46696    0.459034    0.463495    0.469832    0.468751    0.461688    0.465864    0.462234    0.466004    0.465578    0.465343    0.469601     0.46938    0.465433    0.468335     0.46285    0.467554     0.46448    0.462709    0.462945    0.461108    0.457061    0.460267     0.45895     0.46105    0.460494    0.461279
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000485378   0.0844553     0.62894      1.1557      1.2502     1.15114      1.0249    0.898712    0.803442    0.760913    0.725039    0.673383    0.656955    0.634508    0.614731    0.579467    0.571263    0.573071    0.555133    0.581866    0.586843    0.585512    0.580703    0.577099    0.576113    0.583993    0.580463    0.586904    0.594366    0.572235    0.571274    0.562404    0.563355    0.566206    0.567404    0.565079    0.560758    0.565106    0.568312    0.572839    0.569461    0.570654    0.576246    0.558565    0.565395    0.562195    0.570702    0.562118    0.562041    0.556412    0.558357    0.549338    0.546075    0.550313    0.549231    0.557716    0.552769    0.555766    0.556573    0.553033    0.550353    0.546034    0.547343    0.554701    0.553318    0.548431    0.550983    0.546009    0.549125    0.549178     0.54854    0.553759    0.552683    0.548361    0.550763    0.546135    0.549914    0.548167    0.551768    0.544056    0.540962     0.53908    0.542492    0.542494    0.542266    0.546135    0.547838
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000756522    0.102666    0.720428     1.38028     1.54088     1.41116     1.23725     1.06132    0.957705    0.881593    0.837341     0.78404    0.756066    0.730005    0.705565    0.670917    0.663606    0.660695    0.645856    0.672318    0.672354    0.668162    0.667169    0.659215    0.659303    0.660821     0.65453    0.659824    0.665002    0.647644    0.646834    0.632085    0.636384    0.639547    0.643065    0.643222    0.639787    0.648146     0.64558    0.643328    0.644368    0.644987    0.653646    0.631705    0.639601    0.634856    0.643694    0.637461    0.636356    0.628281     0.63658    0.625986    0.625518    0.628714    0.626001      0.6306    0.628479    0.629638    0.629743    0.625756     0.62238    0.619659    0.617997    0.624637     0.62378    0.619599    0.622787    0.620053     0.62222    0.621157    0.621753    0.625125    0.623642    0.621489    0.622997    0.620973    0.622312    0.619994     0.62522    0.617256    0.613522    0.612195    0.613979    0.614252    0.614471    0.618066    0.622796
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000769811    0.114251    0.789679     1.52961     1.72119     1.57913      1.3755     1.16648     1.05097    0.974123    0.927961    0.872309    0.833181    0.805497     0.78076    0.750016     0.74093    0.737744    0.723487    0.749015    0.747818    0.745844    0.744925    0.734764      0.7332    0.730216    0.724084    0.728546    0.730352    0.717827    0.714179    0.699964    0.702376      0.7075    0.707643    0.709866    0.706388    0.717655    0.710485    0.704602    0.710743    0.708877    0.716757    0.694125    0.705048    0.698092    0.705825    0.699975    0.699413    0.690322    0.699551    0.689483    0.691093    0.694215    0.692473    0.694057      0.6951    0.695552    0.693445    0.687878     0.68495    0.681599    0.681042     0.68549    0.685466    0.681555      0.6864    0.684906    0.685499    0.684195    0.685494     0.68932    0.687744    0.686987    0.687042    0.686151    0.686294    0.683861    0.688213    0.681076    0.678082    0.676876    0.678577    0.678743    0.680008    0.684187    0.689353
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000779518    0.122772    0.843991     1.64475      1.8505     1.70761     1.48235     1.25562      1.1331     1.05139    0.994771    0.938615    0.892466    0.864689     0.84156     0.81462    0.800445    0.799895    0.786404    0.811893    0.809825    0.806006    0.805094     0.79863    0.797251    0.790007     0.78458    0.786596    0.787233    0.777456    0.776912     0.75956    0.758438    0.764825    0.763909    0.765411    0.761565     0.77559    0.768016    0.760547    0.767794    0.768384    0.776834    0.756437     0.76642    0.757083    0.761781    0.754971    0.754605    0.745176      0.7551    0.746343    0.751242    0.753524    0.751501    0.751626    0.752994    0.753425    0.752265    0.746958    0.744018    0.739792    0.737376    0.739766     0.74142    0.736919    0.742384    0.742235    0.743401    0.742132    0.743767    0.747642    0.745225    0.743472    0.743937    0.742518    0.742344     0.74131    0.745431    0.739309    0.737807    0.736259    0.737116    0.737794    0.738692    0.742226    0.748127
0           0           0           0           0           0           0           0           0           0           0           0           0  0.00077455    0.130718    0.892135     1.74751     1.97931     1.80794      1.5726     1.32458      1.2025     1.12046     1.05441    0.997842    0.942935    0.917361    0.896895    0.870249    0.852136    0.857873    0.849747    0.867076    0.863013    0.858048    0.857186    0.852942    0.852015    0.839974    0.837764    0.837647    0.836727    0.831713    0.831982    0.811657    0.807621    0.813815    0.814863    0.814032    0.813219    0.825582     0.81902    0.811673    0.817956    0.820998     0.82712    0.809807    0.818654    0.808271    0.812305    0.808208    0.807153     0.79795    0.808426    0.799952    0.804601    0.805715    0.804879    0.803101    0.805529    0.806431    0.805091    0.801772    0.797637     0.79372    0.791807    0.792451    0.794376    0.790679    0.796633    0.796428    0.797019    0.796483     0.79931    0.802588    0.800241    0.798126    0.797865    0.795682    0.795155    0.794686    0.799835    0.794853    0.793871    0.791128    0.791544    0.792319    0.792649    0.796579    0.801845
0           0           0           0           0           0           0           0           0           0           0           0           0  0.00075237    0.139526     0.93951     1.84989     2.09699     1.90513     1.66673     1.40334     1.27277     1.18629     1.11213     1.05139     0.99362    0.969944    0.949269    0.922593    0.903295    0.913003    0.908464    0.919042    0.916806     0.91224    0.910047    0.907864     0.90473     0.89067    0.891979      0.8912    0.887104    0.881632    0.881904    0.860542    0.855082    0.862215    0.865735    0.861498    0.861366    0.872932     0.86819    0.861662    0.866383    0.868359    0.875359    0.860113    0.867409    0.857333    0.860415    0.857766    0.855471    0.847049    0.856758    0.848717    0.853949     0.85488    0.854783    0.850778    0.853224     0.85587    0.853692    0.852965    0.847481     0.84479    0.842472    0.841812    0.842692    0.841358    0.847715     0.84758    0.847408    0.847637    0.851041    0.854019    0.852408    0.849452    0.848353    0.845941    0.845019    0.844271    0.850058    0.847223    0.847098    0.842923    0.842885    0.844181    0.844522    0.847477    0.851942
0           0           0           0           0           0           0           0           0           0           0           0           0 0.000737608    0.147288    0.985961     1.94352     2.19616      1.9949      1.7545     1.48407     1.34302     1.25033     1.17226      1.1041     1.04285     1.01942    0.999338    0.971852      0.9534    0.963241    0.961955    0.966009    0.963355    0.960307    0.956229    0.957577    0.954795      0.9395    0.941959    0.941393    0.935572    0.929607     0.92747    0.905281    0.897895    0.907088    0.913262    0.908045     0.90698    0.917047    0.914131    0.909186    0.911526    0.914541    0.922349    0.907805    0.913989    0.905347    0.907684    0.904882    0.902657    0.896519    0.904086    0.897242    0.901653    0.902006    0.902407    0.897496    0.898368    0.902053    0.899078    0.900322    0.894348    0.892245    0.890564    0.889197    0.890015    0.889529    0.894732     0.89482     0.89441    0.894873    0.897936    0.900796    0.899951    0.896596    0.895051    0.893068     0.89144    0.890532    0.896637    0.894778    0.895908    0.891241    0.891588    0.892673    0.893056    0.895291    0.898921
