110           0           0           0           0           0           0           0           0           0           0           0           0  0.00736379     1.71841     11.8385     22.9764     25.8146     23.6829     20.9658     17.9863       16.36     15.1335     14.1869     13.2217     12.6055     12.2989     12.1629     11.8178     11.6215     11.6114     11.5649     11.5674     11.6078     11.5837      11.555     11.5761     11.5613     11.4865     11.4735     11.4587     11.3481     11.2351     11.1486     10.9302     10.8506     11.0098     11.0871     11.0182     10.9612     11.0468     11.0456     11.0618     11.0744     11.1053     11.1747     11.0359     11.0209     10.9863     11.0211     10.9669     10.9333     10.9072      10.927     10.8351     10.8566     10.8506     10.8459     10.8654     10.8672     10.8936     10.8682     10.9113     10.8616     10.8175     10.8285     10.8394     10.8352     10.8224     10.8609     10.8677     10.8567     10.8475     10.8613     10.8967     10.9072     10.8737     10.8609     10.8131     10.8315     10.7952     10.8673     10.8541      10.882     10.8366     10.8577     10.8385     10.8264     10.8282     10.8561
120           0           0           0           0           0           0           0           0           0           0           0           0  0.00796248     1.86518     12.9167     25.2257     28.2981     25.8525     22.8521     19.4753     17.6886     16.4016      15.418     14.4363     13.7232     13.4733     13.2747     12.9111     12.6963     12.7619      12.661     12.6206     12.6146     12.6279     12.6075     12.6829     12.6488     12.5474     12.5879     12.5483     12.4411     12.3512     12.2298       11.95     11.8605     12.0337     12.1045     12.0413     11.9846     12.0677       12.07     12.0532     12.0739     12.0866     12.1469     12.0099     12.0073      11.978     11.9991     11.9333     11.9057     11.8949     11.9174     11.8228     11.8269      11.821     11.8165     11.8187     11.8525     11.8683     11.8478     11.9074     11.8771      11.837     11.8416      11.836     11.8465     11.8285     11.8212     11.8337     11.8277     11.8182     11.8359      11.866     11.8777     11.8582     11.8507     11.8141     11.8218     11.7882     11.8425     11.8157      11.858      11.819     11.8372     11.8117     11.7909     11.8036     11.8305
130           0           0           0           0           0           0           0           0           0           0           0           0  0.00984833      1.9839     13.8264     26.8772     30.2817     27.6253     24.3409     20.8965     18.9795     17.6226     16.5341      15.496     14.7755     14.5688      14.363     13.9719     13.7485     13.7738     13.6243     13.6331     13.6049     13.6303     13.5958     13.6893      13.599     13.4942     13.5365      13.524     13.4104      13.305     13.1914      12.913     12.8256     12.9955     13.0834     13.0062     12.9547     13.0743     13.1157     13.0647     13.0806     13.0964     13.1534      13.028     13.0173     12.9632     12.9843     12.9394     12.8861     12.8706     12.9256      12.815      12.822     12.8056     12.8056     12.7992     12.8425     12.8619     12.8351     12.9051     12.8478     12.8342     12.8297     12.8236     12.8604     12.8146      12.788       12.79      12.794     12.8144     12.8143     12.8416     12.8536     12.8343     12.8114     12.7945     12.8048     12.7678     12.8074     12.7788     12.8329      12.796     12.8047     12.7779     12.7628     12.7797     12.8093
140           0           0           0           0           0           0           0           0           0           0           0           0    0.011794     2.16209     14.9678     28.9532     32.5134     29.6903     26.1631     22.3712     20.3924     18.8711     17.6672     16.5526     15.8269     15.5776     15.3963     15.0194     14.7473     14.7846     14.6403     14.6125     14.6373     14.6239     14.5652     14.6775     14.5894      14.477     14.5117     14.5246     14.3872      14.278     14.1883     13.9095     13.7925     13.9528     14.0453     13.9417     13.9279     14.0316     14.0894     14.0048     14.0317     14.0342     14.0782     13.9538     13.9569     13.9493     13.9586     13.9162     13.8432     13.8158     13.8869     13.7679     13.8017     13.7678     13.7792     13.7668     13.8174     13.8453     13.7996      13.855     13.8161     13.8168      13.814     13.8092     13.8382     13.7765     13.7656      13.774     13.7664     13.7765     13.7822     13.8015     13.8271     13.8147     13.7963     13.7752     13.7972     13.7639     13.7926     13.7518     13.8244     13.8007     13.7978     13.7565       13.75     13.7642     13.7957
150           0           0           0           0           0           0           0           0           0           0           0           0   0.0130513      2.3237     16.0098     31.0939     35.4381     31.9508     27.9882     23.9769     21.8278     20.1325     18.9312     17.6899     16.9327       16.62     16.4139      16.043     15.7293     15.7906     15.6576     15.6514     15.6915     15.7329     15.6129     15.7059     15.6303     15.5198     15.5118     15.4993      15.379     15.2908     15.1823     14.8887     14.7778      14.954      15.028     14.9219     14.8911     15.0186     15.0525     14.9849     15.0353     15.0437     15.0624     14.9455     14.9664     14.9484      14.954       14.93     14.8412     14.8083     14.8568     14.7432     14.7939     14.7567     14.7568       14.75     14.8104     14.8526     14.8146     14.8724     14.7977     14.7898     14.8066     14.8094     14.8215     14.7733     14.7443     14.7314     14.7427     14.7419     14.7646      14.795     14.8075     14.7843      14.767     14.7408     14.7672     14.7263      14.751     14.7254     14.7884     14.7725     14.7723     14.7279      14.726     14.7188     14.7728
160           0           0           0           0           0           0           0           0           0           0           0           0   0.0136799     2.50779     17.1283     33.1339     37.8583     33.9924     29.8077     25.5153     23.2057     21.3708     20.1545     18.9372     18.1627     17.8188      17.591     17.2039     16.8686     16.8733     16.7265      16.741     16.8237     16.8488     16.6724     16.7704     16.7011      16.595     16.5966     16.5825     16.4466     16.3589     16.2191     15.9401     15.8131     15.9791     16.0736     15.9796     15.9442     16.0777     16.1033     16.0521     16.0868     16.0969      16.125     15.9786     15.9597     15.9441     15.9722     15.9661     15.8519     15.8275     15.8543     15.7148     15.7562     15.7245     15.7492     15.7392     15.7933     15.8493      15.823     15.8559      15.797     15.7538     15.7692      15.792     15.8018     15.7745     15.7297     15.6928     15.7188     15.7141     15.7434     15.7834     15.7964     15.7763     15.7817     15.7379     15.7469     15.7169     15.7437     15.7202     15.7956     15.7605      15.758     15.7093     15.7027     15.6818     15.7363
170           0           0           0           0           0           0           0           0           0           0           0           0   0.0143983     2.68069     18.1984     35.1068     40.1048      36.003     31.6483     27.1904     24.7249     22.6737     21.3735     20.1374     19.2914     18.9401      18.665      18.303     17.9635     17.9653     17.8274     17.7799     17.9009     17.8796     17.7434     17.8202     17.7497     17.6477     17.6361     17.6354     17.5087     17.3966     17.2233      16.965     16.8265     16.9992      17.104     17.0041      16.977     17.1012     17.1223     17.0522      17.106     17.1015     17.1281     17.0153     16.9524     16.9602     16.9614      16.951     16.8602     16.8381     16.8525     16.7099     16.7421     16.7079     16.7393     16.7134     16.7816     16.8337     16.8107     16.8544     16.7863     16.7557     16.7944     16.8209      16.801     16.7743     16.7251     16.6942     16.7173     16.7067     16.7275      16.781     16.7857     16.7684     16.7729     16.7436     16.7455     16.7224     16.7201     16.6984     16.7749     16.7401     16.7439      16.703      16.712     16.6925     16.7313
180           0           0           0           0           0           0           0           0           0           0           0           0    0.016823     2.84518     19.3317     37.1728     42.2087     37.9679     33.4258     28.7895     26.1123     23.9687     22.6181     21.2693     20.4432     20.0622     19.7986     19.3585     18.9819     19.0515     18.9051     18.8206     18.9654     18.9727     18.8381      18.853     18.7864     18.6765     18.6971     18.6216     18.4725     18.3967     18.2475     17.9683     17.8287     17.9861     18.0861     17.9877     17.9601     18.0885     18.1071     18.0227     18.1053     18.1056     18.1579     18.0762     17.9684     17.9953     18.0069     17.9665     17.8865     17.8202     17.8242     17.6923     17.7308     17.6795     17.7318     17.7075      17.775     17.8468     17.8288     17.8656     17.7929     17.7517     17.7968     17.8285     17.7939     17.7597     17.6903     17.6568      17.664     17.6715     17.6895     17.7479     17.7754     17.7579     17.7691     17.7462     17.7487     17.7041     17.7146     17.6952     17.7634     17.7307      17.745     17.7144     17.7142     17.6959     17.7283
190           0           0           0           0           0           0           0           0           0           0           0           0    0.016823     3.00004     20.3447     39.1311     44.4456     40.0028     35.1024     30.2937     27.5046     25.2542     23.8369       22.38     21.5706     21.1271     20.8518     20.3712     19.9372     20.0263      19.897     19.7669     19.8945     19.9321     19.7848     19.7648     19.7438     19.7077     19.7062     19.6385     19.4699     19.3719     19.2183     18.9455     18.8071     18.9368     19.0561     18.9709     18.9164     19.0482      19.087      18.978     19.1033       19.09      19.128     19.0595     18.9498     18.9875     18.9811     18.9185     18.8721     18.8205     18.8068     18.6816     18.7242     18.6394     18.6817     18.6553     18.7492     18.8304     18.7961     18.8378     18.7733     18.7285     18.7591      18.799     18.7807     18.7422     18.6801     18.6434     18.6434     18.6571     18.6684     18.7324     18.7566     18.7293      18.734     18.7185     18.7287     18.6804     18.7039     18.6921     18.7563     18.7369     18.7462     18.7085     18.7079     18.6981     18.7207
200           0           0           0           0           0           0           0           0           0           0           0           0   0.0213131      3.1773     21.4742     41.3716      47.021     42.2356     36.8889     31.8646     28.9758     26.6076     25.1146     23.6214     22.7691     22.3502      22.124     21.6137     21.1346     21.1761     21.0768     20.9446     21.0527     21.0633     20.8469     20.8541     20.8035     20.7775     20.7707     20.6849     20.5101     20.3861     20.2415      20.003      19.896      19.979     20.1118     20.0014     19.9205     20.0355     20.0813     19.9558     20.0904     20.0885     20.1105     20.0122     19.9316     19.9684      19.961     19.9064     19.8667      19.817     19.8012     19.6764     19.7153     19.6317     19.6817     19.6605     19.7604     19.8437     19.7985     19.8625      19.789     19.7187     19.7445     19.7978     19.7755     19.7268     19.6756     19.6291     19.6367     19.6503     19.6775     19.7418     19.7583      19.724     19.7197     19.7161     19.7313     19.6775     19.7112     19.7032     19.7773     19.7606     19.7635     19.7136     19.7158     19.6969     19.6948
