           1 0.000571487 0.000571487           0
           2 0.000573792 0.000572639 8.14828e-07
           3 0.000574634 0.000573304 7.68046e-07
           4 0.000583885  0.00057595 2.36212e-06
           5 0.000567716 0.000574303 2.39591e-06
           6 0.000577892 0.000574901  2.0699e-06
           7  0.00057846 0.000575409 1.83556e-06
           8 0.000572412 0.000575035  1.6439e-06
           9 0.000587525 0.000576423 1.96146e-06
          10 0.000578326 0.000576613 1.77453e-06
          11 0.000575557 0.000576517 1.61581e-06
          12 0.000550208 0.000574325 2.56902e-06
          13 0.000591732 0.000575664 2.69789e-06
          14 0.000565366 0.000574928 2.60352e-06
          15 0.000584703  0.00057558 2.51019e-06
          16 0.000578493 0.000575762  2.3599e-06
          17 0.000580261 0.000576026 2.23587e-06
          18 0.000587425  0.00057666  2.1995e-06
          19 0.000570266 0.000576323 2.10932e-06
          20 0.000567295 0.000575872 2.05158e-06
