                             1                        -0.612                             0
                             2                       -0.6088                          -nan
                             3                        -0.688                          -nan
                             4                       -0.5312                          -nan
                             5                       -0.3712                          -nan
                             6                       -0.6112                          -nan
                             7                       -0.7696                          -nan
                             8                        -0.608                          -nan
                             9                        -0.364                          -nan
                            10                       -0.2784                          -nan
                            11                       -0.0384                          -nan
                            12                          -0.2                          -nan
                            13                       -0.4416                          -nan
                            14                       -0.5184                          -nan
                            15                       -0.6728                          -nan
                            16                       -0.5144                          -nan
                            17                       -0.5896                          -nan
                            18                       -0.3528                          -nan
                            19                        -0.436                          -nan
                            20                       -0.4392                          -nan
                            21                       -0.2768                          -nan
                            22                         -0.44                          -nan
                            23                       -0.3632                          -nan
                            24                       -0.3624                          -nan
                            25                       -0.3584                          -nan
                            26                       -0.5152                          -nan
                            27                       -0.4392                          -nan
                            28                       -0.5976                          -nan
                            29                       -0.5992                          -nan
                            30                       -0.5976                          -nan
                            31                       -0.1992                          -nan
                            32                        -0.204                          -nan
                            33                       -0.3632                          -nan
                            34                       -0.2848                          -nan
                            35                       -0.4432                          -nan
                            36                       -0.4424                          -nan
                            37                         -0.68                          -nan
                            38                       -0.2808                          -nan
                            39                        -0.204                          -nan
                            40                       -0.3608                          -nan
                            41                       -0.4448                          -nan
                            42                       -0.4424                          -nan
                            43                        -0.364                          -nan
                            44                       -0.4472                          -nan
                            45                       -0.4464                          -nan
                            46                        -0.528                          -nan
                            47                        -0.364                          -nan
                            48                       -0.2792                          -nan
                            49                       -0.1208                          -nan
                            50                       -0.4416                          -nan
                            51                       -0.2872                          -nan
                            52                        -0.448                          -nan
                            53                       -0.4432                          -nan
                            54                       -0.4424                          -nan
                            55                       -0.5208                          -nan
                            56                         -0.44                          -nan
                            57                       -0.5216                          -nan
                            58                       -0.3616                          -nan
                            59                       -0.4424                          -nan
                            60                       -0.3608                          -nan
                            61                       -0.6032                          -nan
                            62                          -0.6                          -nan
                            63                       -0.6008                          -nan
                            64                        -0.516                          -nan
                            65                       -0.3576                          -nan
                            66                         -0.36                          -nan
                            67                       -0.6032                          -nan
                            68                         -0.52                          -nan
                            69                       -0.4432                          -nan
                            70                        -0.608                          -nan
                            71                        -0.604                          -nan
                            72                       -0.6048                          -nan
                            73                       -0.6808                          -nan
                            74                       -0.4408                          -nan
                            75                       -0.4424                          -nan
                            76                       -0.5216                          -nan
                            77                         -0.52                          -nan
                            78                       -0.4416                          -nan
                            79                       -0.2016                          -nan
                            80                        -0.604                          -nan
                            81                       -0.4472                          -nan
                            82                        -0.604                          -nan
                            83                       -0.5184                          -nan
                            84                       -0.6776                          -nan
                            85                       -0.5128                          -nan
                            86                       -0.5928                          -nan
                            87                        -0.432                          -nan
                            88                       -0.5136                          -nan
                            89                         -0.52                          -nan
                            90                       -0.4376                          -nan
                            91                       -0.4376                          -nan
                            92                       -0.3584                          -nan
                            93                       -0.3592                          -nan
                            94                       -0.3624                          -nan
                            95                       -0.4424                          -nan
                            96                       -0.5248                          -nan
                            97                       -0.5232                          -nan
                            98                       -0.5208                          -nan
                            99                       -0.4384                          -nan
                           100                       -0.6816                          -nan
                           101                       -0.5968                          -nan
                           102                       -0.4368                          -nan
                           103                         -0.36                          -nan
                           104                         -0.04                          -nan
                           105                       -0.3648                          -nan
                           106                       -0.5256                          -nan
                           107                       -0.5264                          -nan
                           108                         -0.28                          -nan
                           109                         -0.36                          -nan
                           110                       -0.3552                          -nan
                           111                       -0.2776                          -nan
                           112                       -0.5136                          -nan
                           113                       -0.5136                          -nan
                           114                       -0.5184                          -nan
                           115                        -0.516                          -nan
                           116                       -0.1992                          -nan
                           117                       -0.5184                          -nan
                           118                       -0.4352                          -nan
                           119                       -0.5192                          -nan
                           120                       -0.4408                          -nan
                           121                       -0.3632                          -nan
                           122                       -0.5248                          -nan
                           123                       -0.5272                          -nan
                           124                       -0.4432                          -nan
                           125                        -0.368                          -nan
                           126                       -0.5304                          -nan
