                           164                       -0.5952                     -0.186438                          -nan
                           165                       -0.4336                     -0.187306                          -nan
                           166                       -0.5176                     -0.188341                          -nan
                           167                         -0.52                     -0.189381                          -nan
                           168                       -0.5216                     -0.190424                          -nan
                           169                       -0.4392                     -0.191302                          -nan
                           170                       -0.5232                     -0.192349                          -nan
                           171                       -0.5264                     -0.193402                          -nan
                           172                       -0.3672                     -0.194136                          -nan
                           173                       -0.4464                     -0.195029                          -nan
                           174                       -0.5248                     -0.196078                          -nan
                           175                        -0.528                     -0.197134                          -nan
                           176                       -0.6056                     -0.198346                          -nan
                           177                         -0.76                     -0.199866                          -nan
                           178                       -0.6768                     -0.201219                          -nan
                           179                       -0.5984                     -0.202416                          -nan
                           180                       -0.6808                     -0.203778                          -nan
                           181                       -0.6024                     -0.204982                          -nan
                           182                         -0.68                     -0.206342                          -nan
                           183                       -0.6776                     -0.207698                          -nan
                           184                       -0.5176                     -0.208733                          -nan
                           185                       -0.8336                       -0.2104                          -nan
                           186                       -0.6752                      -0.21175                          -nan
                           187                       -0.6712                     -0.213093                          -nan
                           188                       -0.5952                     -0.214283                          -nan
                           189                       -0.5176                     -0.215318                          -nan
                           190                       -0.5176                     -0.216354                          -nan
                           191                       -0.5224                     -0.217398                          -nan
                           192                         -0.44                     -0.218278                          -nan
                           193                        -0.684                     -0.219646                          -nan
                           194                        -0.524                     -0.220694                          -nan
                           195                       -0.5264                     -0.221747                          -nan
                           196                       -0.3664                      -0.22248                          -nan
                           197                       -0.6064                     -0.223693                          -nan
                           198                       -0.5224                     -0.224738                          -nan
                           199                        -0.604                     -0.225946                          -nan
                           200                        -0.684                     -0.227314                          -nan
                           201                       -0.4456                     -0.228205                          -nan
                           202                       -0.3632                     -0.228931                          -nan
                           203                       -0.5224                     -0.229976                          -nan
                           204                        -0.604                     -0.231184                          -nan
                           205                        -0.604                     -0.232392                          -nan
                           206                        -0.684                      -0.23376                          -nan
                           207                       -0.6056                     -0.234971                          -nan
                           208                        -0.524                     -0.236019                          -nan
                           209                       -0.6056                      -0.23723                          -nan
                           210                       -0.6096                      -0.23845                          -nan
                           211                       -0.6064                     -0.239662                          -nan
                           212                        -0.684                      -0.24103                          -nan
                           213                         -0.68                      -0.24239                          -nan
                           214                       -0.6752                     -0.243741                          -nan
                           215                       -0.5176                     -0.244776                          -nan
                           216                       -0.5168                      -0.24581                          -nan
                           217                       -0.5968                     -0.247003                          -nan
                           218                       -0.5176                     -0.248038                          -nan
                           219                       -0.5152                     -0.249069                          -nan
                           220                       -0.5176                     -0.250104                          -nan
                           221                       -0.3568                     -0.250818                          -nan
                           222                       -0.4304                     -0.251678                          -nan
                           223                       -0.5136                     -0.252706                          -nan
                           224                        -0.596                     -0.253898                          -nan
                           225                       -0.5144                     -0.254926                          -nan
                           226                       -0.5128                     -0.255952                          -nan
                           227                       -0.5904                     -0.257133                          -nan
                           228                        -0.672                     -0.258477                          -nan
                           229                       -0.5944                     -0.259666                          -nan
                           230                       -0.4352                     -0.260536                          -nan
                           231                       -0.5952                     -0.261726                          -nan
                           232                       -0.5984                     -0.262923                          -nan
                           233                       -0.5984                      -0.26412                          -nan
                           234                         -0.52                      -0.26516                          -nan
                           235                       -0.6024                     -0.266365                          -nan
                           236                        -0.604                     -0.267573                          -nan
                           237                       -0.5992                     -0.268771                          -nan
                           238                       -0.4368                     -0.269645                          -nan
                           239                       -0.6008                     -0.270846                          -nan
                           240                       -0.6792                     -0.272205                          -nan
                           241                       -0.5224                      -0.27325                          -nan
                           242                       -0.6016                     -0.274453                          -nan
                           243                       -0.7608                     -0.275974                          -nan
                           244                         -0.68                     -0.277334                          -nan
                           245                       -0.6008                     -0.278536                          -nan
                           246                       -0.6816                     -0.279899                          -nan
                           247                       -0.6808                     -0.281261                          -nan
                           248                       -0.6808                     -0.282622                          -nan
                           249                       -0.6056                     -0.283834                          -nan
                           250                       -0.6848                     -0.285203                          -nan
                           251                        -0.444                     -0.286091                          -nan
                           252                       -0.4432                     -0.286978                          -nan
                           253                       -0.5264                      -0.28803                          -nan
                           254                       -0.7632                     -0.289557                          -nan
                           255                       -0.6864                      -0.29093                          -nan
                           256                       -0.6096                     -0.292149                          -nan
                           257                       -0.6072                     -0.293363                          -nan
                           258                        -0.688                     -0.294739                          -nan
                           259                       -0.6072                     -0.295954                          -nan
                           260                       -0.6904                     -0.297334                          -nan
                           261                       -0.6112                     -0.298557                          -nan
                           262                        -0.448                     -0.299453                          -nan
                           263                        -0.524                     -0.300501                          -nan
                           264                         -0.44                     -0.301381                          -nan
                           265                       -0.4392                     -0.302259                          -nan
                           266                       -0.5984                     -0.303456                          -nan
                           267                          -0.6                     -0.304656                          -nan
                           268                       -0.6008                     -0.305858                          -nan
                           269                       -0.6008                     -0.307059                          -nan
                           270                         -0.52                     -0.308099                          -nan
                           271                          -0.6                     -0.309299                          -nan
                           272                       -0.4408                     -0.310181                          -nan
                           273                       -0.4408                     -0.311062                          -nan
                           274                         -0.36                     -0.311782                          -nan
                           275                       -0.5208                     -0.312824                          -nan
                           276                         -0.52                     -0.313864                          -nan
                           277                       -0.6024                     -0.315069                          -nan
                           278                       -0.3632                     -0.315795                          -nan
                           279                       -0.4464                     -0.316688                          -nan
                           280                       -0.6016                     -0.317891                          -nan
                           281                       -0.6816                     -0.319254                          -nan
                           282                         -0.52                     -0.320294                          -nan
                           283                       -0.5192                     -0.321333                          -nan
                           284                       -0.6016                     -0.322536                          -nan
                           285                       -0.6816                     -0.323899                          -nan
                           286                       -0.4384                     -0.324776                          -nan
                           287                       -0.5208                     -0.325818                          -nan
                           288                       -0.5224                     -0.326862                          -nan
