           1   -0.383856   -0.383856           0
           2   -0.421897   -0.402877   0.0134494
           3    -0.38486   -0.396871   0.0102196
           4   -0.398899   -0.397378  0.00767724
           5   -0.391498   -0.396202  0.00623121
           6   -0.398315   -0.396554  0.00520261
           7   -0.369964   -0.392756  0.00567931
           8   -0.390957   -0.392531  0.00497384
           9    -0.41882   -0.395452  0.00520875
          10   -0.366019   -0.392509  0.00545642
          11   -0.368584   -0.390334   0.0053764
          12   -0.372707   -0.388865   0.0051251
          13   -0.385224   -0.388585  0.00473851
          14   -0.401207   -0.389486    0.004485
          15   -0.400491    -0.39022  0.00424557
          16    -0.42224   -0.392221  0.00442685
          17   -0.413699   -0.393485    0.004343
          18   -0.385051   -0.393016  0.00412691
          19    -0.42092   -0.394485  0.00416284
          20    -0.40206   -0.394864  0.00397189
