           1     1.77233     1.77233           0
           2     1.80895     1.79064   0.0129473
           3     1.78205     1.78778  0.00894249
           4     1.79154     1.78872  0.00675618
           5     1.81444     1.79386  0.00709738
           6     1.82163     1.79849  0.00726851
           7     1.82635     1.80247  0.00723823
           8     1.81798     1.80441  0.00658778
           9       1.849     1.80937  0.00749056
          10     1.80369      1.8088  0.00676294
          11     1.81256     1.80914  0.00615675
          12     1.76862     1.80576  0.00650409
          13     1.79959     1.80529  0.00602108
          14     1.78742     1.80401  0.00572472
          15     1.80211     1.80389  0.00534448
          16     1.82364     1.80512  0.00515114
          17      1.8219     1.80611  0.00494185
          18     1.78305     1.80483  0.00483047
          19     1.78973     1.80403  0.00464113
          20     1.80762     1.80421  0.00441255
          21     1.79172     1.80362  0.00424232
          22     1.77001     1.80209  0.00431581
          23     1.75269     1.79994  0.00463177
          24     1.82962     1.80118  0.00460095
          25     1.80207     1.80121  0.00441706
          26     1.80369     1.80131   0.0042482
          27     1.79891     1.80122  0.00409179
          28     1.80894      1.8015  0.00395493
          29     1.78731     1.80101   0.0038487
          30     1.81377     1.80143  0.00374386
          31     1.80015     1.80139  0.00362332
          32     1.77467     1.80056    0.003605
          33     1.78307     1.80003   0.0035345
          34     1.76459     1.79898   0.0035809
          35      1.7696     1.79814  0.00357565
          36     1.76447     1.79721  0.00359662
          37      1.7705     1.79649  0.00357112
          38     1.82554     1.79725  0.00355805
          39     1.77055     1.79657  0.00353207
          40     1.78612     1.79631  0.00345341
