           1     1.39216     1.39216           0
           2     1.39216     1.39216 2.00972e-06
           3     1.39213     1.39215 9.54449e-06
           4     1.39205     1.39212 2.24465e-05
           5     1.39207     1.39211 2.04637e-05
           6     1.39213     1.39212 1.71753e-05
           7     1.39215     1.39212 1.54208e-05
           8     1.39218     1.39213 1.53807e-05
           9     1.39213     1.39213 1.36725e-05
          10     1.39212     1.39213 1.23165e-05
          11     1.39207     1.39212 1.24145e-05
          12     1.39212     1.39212 1.13909e-05
          13     1.39218     1.39213  1.1341e-05
          14     1.39223     1.39213 1.28881e-05
          15     1.39214     1.39213 1.20308e-05
          16     1.39208     1.39213 1.18166e-05
          17      1.3921     1.39213 1.12977e-05
          18     1.39211     1.39213 1.07212e-05
          19     1.39222     1.39213 1.11194e-05
          20     1.39207     1.39213 1.09309e-05
